,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-24,0,1,4.76,1,0,5.2,5,3,3,2,3,7,1.41
1,2020-07-29,0,1,4.76,1,0,5.2,4,3,3,2,3,8,1.32
2,July,0,2,4.76,2,0,11.1,9,6,6,4,6,15,1.32
3,2020-08-04,0,1,6.75,1,0,3.1,6,5,5,0,5,2,1.77
4,August,0,1,13.50,1,0,3.1,6,5,5,0,5,2,3.30
5,2020-09-02,0,1,6.62,1,0,3.0,3,2,2,0,0,4,1.64
6,2020-09-08,0,0,5.40,1,0,4.0,3,0,0,0,2,5,1.57
7,2020-09-15,0,1,5.74,1,0,5.0,6,4,4,1,1,8,1.54
8,2020-09-20,0,0,4.68,1,0,6.0,3,0,0,0,1,11,1.38
9,2020-09-26,1,0,3.86,1,0,7.0,3,0,0,0,1,10,1.24
10,September,1,2,2.16,5,0,25.0,18,6,6,1,5,38,0.92
