,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-11,0,0,0.00,1.0,1,0,0,0,1,1.00
1,2021-04-12,0,0,4.50,1.0,2,1,0,0,2,1.50
2,2021-04-14,0,0,13.50,0.2,3,3,0,1,1,2.63
3,2021-04-16,0,0,15.00,0.1,0,1,0,1,1,2.67
4,2021-04-18,0,0,11.25,1.0,0,0,0,0,3,2.00
5,2021-04-21,0,0,9.00,1.0,0,0,0,0,2,1.60
6,2021-04-22,0,0,8.44,0.1,0,0,0,1,1,1.69
7,2021-04-25,0,0,7.11,1.0,0,0,0,0,2,1.42
8,2021-04-28,0,0,6.14,1.0,0,0,0,0,0,1.23
9,April,0,0,6.14,7.1,6,5,0,3,13,1.23
10,2021-05-01,0,0,5.40,1.0,0,0,0,0,3,1.08
11,2021-05-03,0,0,4.82,1.0,0,0,0,1,3,1.07
12,2021-05-07,0,0,4.66,0.1,1,0,0,0,0,1.14
13,2021-05-09,0,0,4.22,1.0,0,0,0,0,2,1.03
14,2021-05-12,0,0,3.86,1.0,0,0,0,0,2,0.94
15,2021-05-14,0,0,3.65,0.2,1,0,0,0,1,0.97
16,2021-05-16,0,0,3.55,0.1,0,0,0,0,0,0.95
17,2021-05-18,0,0,3.29,1.0,0,0,0,0,2,0.88
18,2021-05-22,0,0,3.21,0.1,1,0,0,0,0,0.93
19,2021-05-24,0,0,3.00,1.0,0,0,0,1,1,0.93
20,2021-05-26,1,0,2.81,1.0,1,0,0,1,1,1.00
21,2021-05-28,0,0,2.65,1.0,0,0,0,1,0,1.00
22,2021-05-29,1,0,2.50,1.0,0,0,0,2,1,1.06
23,May,2,0,0.00,10.2,4,0,0,6,16,0.94
24,2021-06-02,0,0,2.37,1.0,1,0,0,0,0,1.05
25,2021-06-05,0,0,2.25,1.0,0,0,0,0,2,1.00
26,2021-06-06,0,0,2.14,1.0,0,0,0,1,2,1.00
27,2021-06-08,0,0,2.05,1.0,0,0,0,0,1,0.95
28,2021-06-11,0,0,1.96,1.0,0,0,0,0,0,0.91
29,2021-06-13,0,0,1.93,0.1,0,0,0,0,1,0.90
30,2021-06-15,0,0,1.88,0.2,0,0,0,1,1,0.92
31,2021-06-16,0,1,2.25,0.0,1,1,0,1,0,1.00
32,2021-06-18,0,0,2.16,1.0,0,0,0,0,2,0.96
33,2021-06-21,0,0,2.10,0.2,0,0,0,1,1,0.97
34,2021-06-25,0,0,2.03,1.0,0,0,0,0,2,0.94
35,2021-06-29,0,0,1.98,0.2,0,0,0,0,2,0.91
36,June,0,1,0.96,9.1,2,1,0,4,14,0.64
37,2021-07-01,0,0,1.93,0.2,1,0,0,1,0,0.96
38,2021-07-02,0,1,1.91,0.1,1,0,0,1,1,1.02
39,2021-07-04,1,0,1.84,1.0,0,0,0,1,0,1.02
40,2021-07-06,0,0,1.80,0.2,0,0,0,2,2,1.07
41,2021-07-09,0,0,1.74,1.0,0,0,0,0,2,1.03
42,2021-07-10,0,0,1.71,0.2,0,0,0,1,0,1.04
43,2021-07-17,0,0,1.65,1.0,0,0,0,0,3,1.01
44,2021-07-20,0,0,1.60,1.0,1,0,0,0,1,1.01
45,2021-07-22,0,0,1.83,0.2,1,1,0,2,1,1.08
46,2021-07-24,0,0,1.82,0.1,0,0,0,0,1,1.07
47,2021-07-25,0,0,2.83,0.1,2,4,0,2,0,1.17
48,2021-07-28,0,0,2.75,1.0,0,0,0,1,1,1.17
49,2021-07-30,0,0,2.68,1.0,2,0,0,0,0,1.19
50,July,1,1,4.66,9.2,8,5,0,11,12,1.97
51,2021-08-09,0,0,2.61,1.0,0,0,0,0,3,1.16
52,2021-08-10,0,0,2.54,1.0,0,0,0,0,1,1.13
53,2021-08-12,0,0,2.95,0.2,0,2,0,2,1,1.16
54,2021-08-15,0,0,2.88,1.0,0,0,0,0,1,1.13
55,2021-08-16,0,0,2.81,1.0,0,0,0,0,1,1.10
56,2021-08-20,0,0,2.74,1.0,1,0,0,0,2,1.10
57,2021-08-21,0,0,2.70,0.2,0,0,0,0,2,1.08
58,2021-08-24,0,0,2.64,1.0,0,0,0,0,0,1.06
59,2021-08-25,0,0,2.58,1.0,0,0,0,2,1,1.08
60,2021-08-28,0,0,2.96,0.1,1,2,0,2,0,1.14
61,August,0,0,4.15,8.2,2,4,0,6,12,0.92
62,2021-09-01,0,0,3.35,0.0,1,2,0,1,0,1.18
63,2021-09-04,0,0,3.28,1.0,0,0,0,0,1,1.16
64,2021-09-10,0,0,3.21,1.0,0,0,0,0,1,1.13
65,2021-09-12,0,0,3.51,1.0,1,2,0,1,1,1.15
66,2021-09-16,0,0,3.65,0.2,2,1,0,1,1,1.20
67,2021-09-17,0,0,4.17,0.1,1,3,0,1,1,1.23
68,2021-09-24,0,0,4.09,1.0,0,0,0,0,3,1.20
69,2021-09-30,0,0,4.10,2.0,1,1,1,1,1,1.20
70,September,0,0,11.57,7.0,6,9,1,5,9,1.57
