,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-10,0,0,0.00,0,0,0.2,0,0,0,0,1,1,1.50
1,2021-04-13,0,0,0.00,0,0,1.0,1,0,0,0,0,1,1.20
2,2021-04-14,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.75
3,2021-04-18,0,0,1.93,0,0,2.0,3,1,1,0,2,1,1.50
4,2021-04-23,0,0,3.18,0,0,1.0,3,1,1,0,1,2,1.94
5,2021-04-25,0,0,2.08,0,0,3.0,1,0,0,0,0,4,1.38
6,April,0,0,2.08,0,0,8.2,8,2,2,0,4,10,1.38
7,2021-05-01,0,0,1.86,0,0,1.0,0,0,0,0,1,3,1.34
8,2021-05-04,0,0,1.69,0,0,1.0,0,0,0,0,0,0,1.22
9,2021-05-06,0,0,1.42,0,0,2.0,0,0,0,0,0,1,1.03
10,2021-05-09,0,0,1.23,0,0,2.0,1,0,0,0,3,2,1.16
11,2021-05-13,0,0,1.15,0,0,1.0,0,0,0,0,0,1,1.09
12,2021-05-15,0,0,2.16,0,0,1.0,2,2,2,1,0,1,1.14
13,2021-05-18,0,0,2.04,0,0,1.0,1,0,0,0,0,0,1.13
14,2021-05-20,0,0,2.29,0,0,2.0,3,1,1,1,0,2,1.17
15,2021-05-22,0,0,2.49,0,0,2.0,2,1,1,1,1,3,1.20
16,2021-05-26,1,0,2.28,0,0,2.0,2,0,0,0,0,1,1.18
17,2021-05-30,0,0,2.55,0,0,1.0,2,1,1,1,0,0,1.22
18,May,1,0,2.81,0,0,16.0,13,5,5,4,5,14,1.13
19,2021-06-01,1,0,2.93,0,0,3.0,1,2,2,1,1,3,1.16
20,2021-06-06,0,0,2.73,1,0,2.0,0,0,0,0,0,2,1.08
21,2021-06-19,0,0,2.64,0,0,1.0,1,0,0,0,0,1,1.08
22,2021-06-22,0,0,2.48,0,0,2.0,0,0,0,0,1,2,1.04
23,2021-06-23,0,0,3.00,0,0,0.1,1,2,2,0,1,1,1.09
24,2021-06-26,0,0,2.91,0,0,1.0,1,0,0,0,1,1,1.12
25,2021-06-27,0,0,2.83,0,0,1.0,1,0,0,0,0,1,1.11
26,2021-06-29,0,0,2.75,0,0,1.0,0,0,0,0,0,1,1.08
27,June,1,0,3.18,1,0,11.1,5,4,4,1,4,12,0.79
28,2021-07-02,0,0,3.75,0,0,0.0,3,4,4,0,1,0,1.19
29,2021-07-03,0,0,3.65,0,0,1.0,0,0,0,0,0,1,1.16
30,2021-07-05,0,0,3.55,0,0,1.0,0,0,0,0,0,1,1.13
31,2021-07-08,0,0,3.43,0,0,1.1,1,0,0,0,0,1,1.12
32,2021-07-11,0,0,3.35,0,0,1.0,0,0,0,0,1,0,1.12
33,2021-07-20,1,0,3.92,0,0,1.0,2,3,3,1,1,1,1.16
34,2021-07-24,0,0,4.25,0,0,1.0,3,2,2,0,1,2,1.23
35,2021-07-26,0,0,4.81,0,0,0.2,4,3,3,1,0,0,1.30
36,July,1,0,15.43,0,0,7.0,13,12,12,2,4,6,2.43
37,2021-08-22,0,0,4.70,0,0,1.0,2,0,0,0,1,0,1.34
38,2021-08-25,0,0,4.60,0,0,1.0,1,0,0,0,1,1,1.36
39,2021-08-29,0,0,4.50,0,0,1.0,0,0,0,0,0,1,1.33
40,August,0,0,0.00,0,0,3.0,3,0,0,0,2,2,1.67
41,2021-09-02,0,0,4.40,0,0,1.0,0,0,0,0,0,2,1.30
42,2021-09-03,0,1,4.88,0,0,1.0,3,4,3,0,2,2,1.38
43,2021-09-05,0,0,6.00,0,0,0.0,5,6,6,2,1,0,1.50
44,2021-09-08,1,0,5.98,0,0,1.2,1,1,1,1,2,3,1.51
45,2021-09-13,0,0,5.86,0,0,1.0,0,0,0,0,0,1,1.48
46,2021-09-14,0,0,5.75,0,0,1.0,0,0,0,0,0,2,1.45
47,2021-09-19,0,0,5.71,0,0,0.1,0,0,0,0,1,0,1.46
48,2021-09-20,0,0,5.81,0,0,0.2,2,1,1,0,1,0,1.50
49,2021-09-22,0,0,5.70,0,0,1.0,1,0,0,0,0,0,1.49
50,2021-09-24,0,0,5.60,0,0,1.0,1,0,0,0,1,1,1.50
51,2021-09-27,0,0,5.53,0,0,0.2,1,0,0,0,0,0,1.50
52,2021-09-29,0,0,5.43,0,0,1.0,1,0,0,0,1,2,1.51
53,September,1,1,9.58,0,0,10.1,15,12,11,3,9,13,2.32
54,2021-10-02,0,0,5.34,0,0,1.0,0,0,0,0,0,2,1.48
55,October,0,0,0.00,0,0,1.0,0,0,0,0,0,2,0.00
