,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-04-01,0,1,13.50,2.0,4,3,1,2,3,3.00
1,April,0,1,13.50,2.0,4,3,1,2,3,3.00
2,2019-06-24,0,0,6.75,2.0,2,0,0,3,2,2.75
3,2019-06-28,0,0,4.82,5.1,5,2,1,1,3,1.82
4,June,0,0,2.45,7.1,7,2,1,4,5,1.50
5,2019-07-02,0,0,3.55,3.1,0,0,0,0,4,1.34
6,2019-07-30,1,0,2.55,5.0,4,0,0,4,4,1.42
7,July,1,0,0.00,8.1,4,0,0,4,8,0.96
8,2019-08-04,0,1,2.49,4.0,4,1,0,4,2,1.52
9,2019-08-09,1,0,2.36,5.0,5,1,1,2,5,1.50
10,2019-08-14,0,1,3.00,3.1,4,3,0,3,3,1.57
11,2019-08-20,0,1,4.26,1.2,5,5,2,2,2,1.71
12,August,1,3,6.43,14.0,18,10,3,11,12,2.07
