,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-06,0,1,3.60,5.0,2,2,1,2,3,0.80
1,2021-04-13,0,0,4.00,4.0,3,2,1,3,3,1.11
2,2021-04-19,0,1,4.15,4.0,5,2,1,0,5,1.15
3,2021-04-25,0,1,6.48,3.2,6,6,0,3,2,1.44
4,2021-04-30,1,0,5.40,5.0,5,1,0,2,6,1.43
5,April,1,3,5.40,21.2,21,13,3,10,19,1.43
6,2021-05-05,0,0,5.54,4.1,4,3,1,4,2,1.50
7,2021-05-11,1,0,5.23,5.0,3,2,1,1,5,1.39
8,2021-05-16,0,1,6.96,1.1,8,7,2,1,0,1.61
9,2021-05-21,0,0,7.56,1.0,3,3,0,1,2,1.68
10,2021-05-24,0,0,7.46,1.2,2,1,0,0,0,1.66
11,2021-05-31,0,0,7.34,3.0,3,2,0,0,1,1.61
12,May,1,1,9.92,16.1,23,18,4,7,10,1.84
13,2021-07-27,0,0,6.98,2.0,1,0,0,0,0,1.55
14,2021-07-30,0,0,6.75,4.0,3,2,0,2,5,1.52
15,July,0,0,3.00,6.0,4,2,0,2,5,1.00
16,2021-08-04,0,0,6.75,4.0,3,3,3,1,1,1.48
17,August,0,0,6.75,4.0,3,3,3,1,1,1.00
