,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-22,1,0,0.00,1,0,5.0,2,0,0,0,4,7,1.20
1,2019-04-28,0,0,0.75,1,0,7.0,3,1,1,1,0,9,0.75
2,April,1,0,0.75,2,0,12.0,5,1,1,1,4,16,0.75
3,2019-05-04,0,0,2.12,1,0,5.0,5,3,3,2,2,6,0.94
4,2019-05-09,0,1,2.55,1,0,7.2,7,3,3,2,1,9,0.97
5,2019-05-16,1,0,1.93,1,0,8.0,4,0,0,0,2,7,0.92
6,2019-05-21,0,0,2.48,1,0,3.2,3,3,3,2,6,6,1.07
7,2019-05-27,1,0,3.27,1,0,5.0,6,5,5,1,2,3,1.14
8,May,2,1,4.30,5,0,29.1,25,14,14,7,13,31,1.30
9,2019-06-02,0,0,3.42,1,0,6.0,6,3,3,0,1,1,1.14
10,2019-06-08,0,1,3.57,1,0,5.2,5,3,3,0,2,5,1.15
11,2019-06-14,0,1,3.68,1,0,5.2,5,4,3,0,4,4,1.19
12,2019-06-19,1,0,3.64,1,0,5.2,2,2,2,0,3,6,1.17
13,2019-06-25,0,0,3.86,1,0,3.1,4,3,3,0,4,2,1.23
14,2019-06-30,1,0,3.80,1,0,5.2,5,2,2,1,1,7,1.21
15,June,2,2,4.50,6,0,32.0,27,17,16,1,15,25,1.31
16,2019-07-06,0,1,4.29,1,0,4.1,7,6,6,2,0,3,1.24
17,2019-07-13,1,0,3.98,1,0,6.0,4,0,0,0,2,6,1.22
18,2019-07-19,1,0,3.96,1,0,5.0,5,3,2,1,2,2,1.23
19,2019-07-24,0,1,4.09,1,0,6.0,5,4,4,2,0,7,1.20
20,2019-07-30,0,0,3.84,1,0,6.0,3,0,0,0,1,6,1.17
21,July,2,2,3.95,5,0,27.1,24,13,12,5,5,24,1.06
22,2019-08-05,0,0,3.80,1,0,6.0,8,2,2,2,2,5,1.20
23,2019-08-11,1,0,3.56,1,0,7.0,4,0,0,0,2,7,1.18
24,2019-08-17,1,0,3.61,1,0,6.0,8,3,3,1,2,4,1.20
25,2019-08-24,0,0,3.59,1,0,5.2,4,2,2,1,0,5,1.18
26,2019-08-29,0,0,3.67,1,0,4.2,6,5,3,1,1,1,1.19
27,August,2,0,3.07,5,0,29.1,30,12,10,5,7,22,1.26
28,2019-09-07,1,0,3.64,1,0,6.0,8,2,2,0,0,11,1.20
29,2019-09-13,0,0,3.95,1,0,3.0,5,7,6,2,1,3,1.22
30,2019-09-20,0,0,3.92,0,0,1.0,0,0,0,0,0,2,1.21
31,2019-09-22,0,0,3.84,0,0,3.0,1,0,0,0,0,5,1.19
32,2019-09-29,0,0,3.81,0,0,1.0,0,0,0,0,2,2,1.19
33,September,1,0,5.14,2,0,14.0,14,9,8,2,3,23,1.21
