,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-05-27,0,1,13.50,4.0,7,6,1,2,7,2.25
1,May,0,1,13.50,4.0,7,6,1,2,7,2.25
2,2019-06-12,0,0,15.43,3.0,10,6,0,2,2,3.00
3,2019-06-18,0,0,10.50,5.0,4,2,0,2,6,2.25
4,June,0,0,9.00,8.0,14,8,0,4,8,2.25
5,2019-08-12,1,0,7.94,5.0,5,1,0,2,4,2.00
6,2019-08-18,0,1,8.86,4.1,7,6,2,2,5,2.02
7,2019-08-23,0,0,7.24,6.0,6,1,1,1,9,1.83
8,2019-08-28,0,1,8.62,4.0,11,8,1,1,8,1.98
9,August,1,2,7.45,19.1,29,16,4,6,26,1.81
10,2019-09-03,0,0,8.18,1.2,0,0,0,0,3,1.88
11,2019-09-10,0,1,8.29,5.0,9,5,1,0,7,1.87
12,2019-09-17,0,1,7.74,5.0,6,2,0,2,7,1.84
13,2019-09-24,0,0,7.13,5.0,7,1,0,2,7,1.83
14,September,0,2,4.32,16.2,22,8,1,4,24,1.56
