,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-06,0,1,7.20,5.0,4,4,2,2,4,1.20
1,2021-04-12,0,1,6.10,5.1,3,3,0,1,6,0.97
2,2021-04-24,0,0,5.40,4.2,2,2,0,2,7,0.93
3,2021-04-29,1,0,4.71,6.0,4,2,1,1,6,0.90
4,April,1,2,4.71,21.0,13,11,3,6,23,0.90
5,2021-05-05,0,0,4.50,5.0,3,2,1,1,7,0.88
6,2021-05-11,0,1,4.50,6.0,5,3,2,0,6,0.88
7,2021-05-17,1,0,4.62,5.0,5,3,2,0,3,0.89
8,2021-05-22,0,1,4.30,7.0,5,2,1,0,6,0.86
9,2021-05-28,1,0,3.81,5.2,5,0,0,3,6,0.93
10,May,2,2,3.14,28.2,23,10,6,4,28,0.94
11,2021-06-02,1,0,3.62,5.0,3,1,0,1,7,0.91
12,2021-06-07,0,1,4.06,3.0,5,4,1,5,4,1.04
13,2021-06-21,0,1,4.19,4.2,3,3,2,1,5,1.03
14,2021-06-27,0,1,4.55,3.0,5,4,2,3,3,1.10
15,June,1,3,6.89,15.2,16,12,5,10,19,1.66
16,2021-07-03,0,1,4.48,7.0,5,3,2,1,6,1.08
17,2021-07-08,0,1,4.66,5.0,5,4,2,1,5,1.09
18,2021-07-17,0,0,4.59,5.0,5,2,0,2,2,1.11
19,2021-07-22,0,1,4.58,6.0,4,3,2,3,8,1.11
20,2021-07-27,0,1,4.73,5.0,7,4,3,0,4,1.13
21,July,0,4,5.14,28.0,26,16,9,7,25,1.18
22,2021-08-01,0,0,4.85,5.0,7,4,0,4,4,1.18
23,2021-08-07,0,1,4.71,6.2,6,2,0,0,7,1.16
24,2021-08-13,0,1,5.16,1.1,5,6,1,1,1,1.20
25,August,0,2,8.31,13.0,18,12,1,5,12,1.77
26,2021-09-01,0,0,4.98,4.0,1,0,0,0,5,1.17
27,2021-09-05,1,0,4.90,1.2,1,0,0,0,2,1.16
28,2021-09-11,0,0,4.89,2.0,3,1,0,0,2,1.17
29,2021-09-15,0,0,4.81,2.0,2,0,0,0,1,1.16
30,2021-09-18,0,0,4.84,3.0,4,2,1,0,3,1.17
31,2021-09-22,0,0,4.80,1.0,2,0,0,0,3,1.18
32,2021-09-26,0,0,4.66,3.2,2,0,0,1,3,1.16
33,September,1,0,1.56,17.1,15,3,1,1,19,0.92
34,2021-10-01,0,0,4.58,2.0,1,0,0,1,2,1.16
35,October,0,0,0.00,2.0,1,0,0,1,2,1.00
