,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-23,0,0,2.25,4.0,5,1,0,1,3,1.50
1,2020-07-29,0,0,5.87,3.2,4,4,1,3,4,1.70
2,July,0,0,5.87,7.2,9,5,1,4,7,1.70
3,2020-08-03,0,0,4.97,5.0,5,2,1,2,4,1.58
4,2020-08-08,1,0,5.40,5.2,2,4,1,3,3,1.36
5,2020-08-14,0,0,4.62,7.0,3,2,0,2,5,1.18
6,2020-08-19,1,0,4.35,5.2,4,2,0,1,8,1.13
7,2020-08-25,0,0,5.40,4.0,8,6,2,1,6,1.26
8,2020-08-30,0,0,4.75,6.2,3,1,1,3,6,1.20
9,August,2,0,4.50,34.0,25,17,5,12,32,1.09
10,2020-09-06,0,0,4.56,5.2,7,2,1,3,7,1.27
11,2020-09-13,0,1,4.78,5.1,7,4,0,3,2,1.33
12,2020-09-21,0,1,5.53,4.1,8,7,1,3,4,1.42
13,2020-09-26,0,1,5.40,6.1,5,3,1,1,4,1.37
14,September,0,3,6.65,21.2,27,16,3,10,17,1.71
