,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,0,0,0.00,3.0,1,0,0,0,3,0.33
1,2021-04-07,0,0,0.00,1.0,0,0,0,1,1,0.50
2,2021-04-10,1,0,1.50,2.0,1,1,1,1,3,0.67
3,2021-04-16,0,0,0.93,3.2,1,0,0,2,3,0.72
4,2021-04-22,0,0,0.59,5.2,1,0,0,1,6,0.59
5,2021-04-28,0,0,0.55,1.0,0,0,0,1,0,0.61
6,April,1,0,0.55,16.1,4,1,1,6,16,0.61
7,2021-05-04,0,1,0.93,3.0,4,1,0,0,1,0.72
8,2021-05-09,1,0,0.81,3.0,1,0,0,1,3,0.72
9,2021-05-16,0,0,1.37,4.0,4,2,1,0,0,0.76
10,2021-05-22,0,0,1.48,4.0,6,1,1,2,2,0.92
11,2021-05-27,0,0,1.31,4.0,1,0,0,2,5,0.90
12,May,1,1,2.00,18.0,16,4,2,5,11,1.17
13,2021-06-01,0,1,2.06,5.0,7,4,2,1,2,0.99
14,2021-06-07,1,0,2.44,5.0,5,3,0,1,4,1.02
15,2021-06-14,0,0,2.47,3.0,3,1,1,0,1,1.01
16,June,1,1,5.54,13.0,15,8,3,2,7,1.31
17,2021-07-01,0,0,2.63,4.0,5,2,0,4,5,1.11
18,2021-07-06,1,0,3.02,5.1,7,4,2,0,2,1.13
19,2021-07-11,0,0,2.91,2.0,2,0,0,1,1,1.14
20,2021-07-24,0,0,2.73,4.0,2,0,0,3,4,1.15
21,2021-07-30,0,1,3.65,4.0,8,8,3,3,2,1.25
22,July,1,1,6.52,19.1,24,14,5,11,14,1.81
23,2021-08-06,0,1,4.26,3.0,7,6,0,1,1,1.31
24,2021-08-11,0,1,4.72,4.2,7,6,3,1,7,1.33
25,2021-08-16,0,0,5.06,4.0,8,5,2,0,3,1.37
26,2021-08-22,0,1,5.27,2.0,5,3,1,0,2,1.39
27,2021-08-28,0,1,5.40,3.0,4,3,2,0,1,1.39
28,August,0,4,12.42,16.2,31,23,8,2,14,1.98
29,2021-09-01,0,0,5.34,1.0,1,0,0,1,1,1.40
30,2021-09-12,0,0,5.36,1.1,1,1,0,0,1,1.39
31,2021-09-17,0,0,5.30,1.0,0,0,0,0,1,1.37
32,2021-09-22,0,0,5.12,3.0,2,0,0,0,2,1.35
33,2021-09-25,0,0,5.01,2.0,2,0,0,0,3,1.34
34,2021-09-29,0,0,5.32,3.0,5,5,1,3,2,1.38
35,September,0,0,4.76,11.1,11,6,1,4,10,1.32
