,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-07-25,0,0,0.00,0,0,2.0,3,0,0,0,2,1,2.50
1,2019-07-27,0,0,0.00,0,0,1.0,0,0,0,0,0,1,1.67
2,2019-07-29,0,0,5.40,0,0,0.1,1,2,2,0,1,1,2.10
3,2019-07-30,0,0,4.15,0,0,1.0,3,5,0,1,2,0,2.77
4,July,0,0,4.15,0,0,4.1,7,7,2,1,5,3,2.77
5,2019-08-05,0,0,3.38,0,0,1.0,0,0,0,0,1,0,2.44
6,2019-08-08,0,0,3.68,0,0,2.0,2,1,1,1,0,2,2.05
7,2019-08-14,0,0,4.32,0,0,1.0,1,1,1,1,0,0,1.92
8,2019-08-18,0,0,4.50,0,0,1.2,2,1,1,0,0,2,1.80
9,2019-08-23,0,0,3.75,0,0,2.0,2,0,0,0,0,1,1.67
10,2019-08-26,0,0,3.95,0,0,1.2,1,1,1,1,0,3,1.54
11,2019-08-29,0,0,3.45,0,0,2.0,1,0,0,0,0,4,1.40
12,August,0,0,3.18,0,0,11.1,9,4,4,3,1,12,0.88
13,2019-09-05,0,0,4.41,0,0,0.2,3,2,2,0,1,0,1.59
14,2019-09-13,0,0,4.32,0,0,0.1,0,0,0,0,1,0,1.62
15,2019-09-19,0,0,4.08,0,0,1.0,0,0,0,0,2,0,1.64
16,2019-09-22,0,0,3.86,0,0,1.0,0,0,0,0,0,0,1.55
17,2019-09-25,0,0,3.72,0,0,0.2,2,0,0,0,0,0,1.60
18,September,0,0,4.91,0,0,3.2,5,2,2,0,4,0,2.45
