,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,1,0,0.00,0,0,1.0,0,0,0,0,1,1,1.00
1,2021-04-02,0,0,0.00,0,0,1.2,1,0,0,0,0,2,0.75
2,2021-04-05,0,0,2.45,0,1,1.0,1,1,1,1,0,0,0.82
3,2021-04-06,0,0,1.93,0,0,1.0,0,0,0,0,0,1,0.64
4,2021-04-08,0,0,1.59,0,0,1.0,0,0,0,0,1,1,0.71
5,2021-04-12,0,0,1.29,0,0,1.1,1,0,0,0,1,3,0.86
6,2021-04-16,0,0,1.13,0,0,1.0,2,0,0,0,0,0,1.00
7,2021-04-20,0,0,0.93,0,0,1.2,1,0,0,0,1,3,1.03
8,2021-04-21,0,1,3.72,0,0,0.0,2,3,3,2,1,0,1.34
9,2021-04-23,0,0,3.27,0,0,1.1,2,0,0,0,0,1,1.36
10,2021-04-25,0,0,3.00,0,0,1.0,0,0,0,0,0,2,1.25
11,2021-04-28,0,0,2.77,0,0,1.0,1,0,0,0,0,1,1.23
12,April,1,1,2.77,0,1,13.0,11,4,4,3,5,15,1.23
13,2021-05-01,0,0,2.70,0,0,0.1,1,0,0,0,0,1,1.28
14,2021-05-02,0,0,2.51,0,0,1.0,0,0,0,0,1,2,1.26
15,2021-05-06,0,1,4.91,0,0,0.1,4,4,4,1,0,0,1.50
16,2021-05-08,0,0,5.17,0,0,1.0,2,1,1,0,0,1,1.53
17,2021-05-09,0,0,4.86,0,0,1.0,0,0,0,0,1,3,1.50
18,2021-05-10,0,0,4.58,0,0,1.0,0,0,0,0,0,1,1.42
19,2021-05-16,0,0,4.34,0,1,1.0,0,0,0,0,2,3,1.45
20,2021-05-17,0,0,4.50,0,0,1.1,1,1,1,1,0,3,1.40
21,2021-05-21,0,1,5.48,0,0,1.1,4,3,3,1,2,1,1.59
22,2021-05-23,0,0,5.16,0,0,1.1,1,0,0,0,0,2,1.54
23,2021-05-26,0,0,5.48,0,0,0.1,2,1,1,0,0,1,1.61
24,2021-05-28,0,0,5.25,0,0,1.0,1,0,0,0,1,1,1.63
25,2021-05-30,0,0,5.11,0,0,0.2,1,0,0,0,0,1,1.62
26,May,0,2,7.71,0,1,11.2,17,10,10,3,7,20,2.06
27,2021-06-01,0,0,4.91,0,0,1.0,0,0,0,0,0,1,1.56
28,2021-06-04,0,0,4.91,0,0,0.0,2,0,0,0,1,0,1.68
29,2021-06-06,0,0,4.73,0,0,1.0,0,0,0,0,0,2,1.61
30,2021-06-07,0,0,4.55,0,0,1.0,0,0,0,0,0,0,1.55
31,2021-06-09,0,0,4.34,0,0,1.1,0,0,0,0,0,1,1.48
32,2021-06-11,0,0,4.06,0,0,2.0,1,0,0,0,0,3,1.42
33,2021-06-17,0,0,4.94,0,0,0.0,3,3,3,0,1,0,1.55
34,2021-06-19,0,0,4.78,0,0,1.0,0,0,0,0,0,3,1.50
35,2021-06-20,0,0,4.64,0,0,1.0,0,0,0,0,0,1,1.45
36,2021-06-23,0,0,4.37,0,0,2.0,2,0,0,0,0,3,1.43
37,2021-06-25,0,0,4.25,0,0,1.0,1,0,0,0,0,2,1.42
38,2021-06-27,0,0,4.30,0,0,1.2,2,1,1,1,1,3,1.43
39,2021-06-30,1,0,4.42,0,0,1.0,1,1,1,1,0,1,1.42
40,June,1,0,3.21,0,0,14.0,12,5,5,2,3,20,1.07
41,2021-07-02,0,0,4.38,0,0,0.1,1,0,0,0,1,0,1.46
42,2021-07-04,0,0,4.28,0,0,1.0,0,0,0,0,1,1,1.45
43,2021-07-06,0,0,4.17,0,0,1.0,0,0,0,0,1,1,1.44
44,2021-07-07,0,0,4.29,0,0,1.0,2,1,1,0,0,1,1.45
45,2021-07-09,0,1,4.64,0,0,0.2,1,2,2,0,1,1,1.48
46,2021-07-17,0,0,4.57,0,0,0.2,0,0,0,0,0,0,1.45
47,2021-07-20,0,0,4.53,0,0,0.1,1,0,0,0,0,1,1.47
48,2021-07-22,0,0,4.43,0,0,1.0,2,0,0,0,0,0,1.48
49,2021-07-27,0,0,4.34,0,0,1.0,1,0,0,0,0,1,1.47
50,2021-07-29,0,0,4.24,0,0,1.0,0,0,0,0,0,0,1.44
51,2021-07-30,0,0,4.34,0,0,1.0,2,1,1,1,0,2,1.45
52,July,0,1,4.00,0,0,9.0,10,4,4,1,4,8,1.56
53,2021-08-02,0,0,4.25,0,0,1.0,1,0,0,0,0,1,1.44
54,2021-08-08,0,0,4.53,0,0,1.0,2,2,2,1,0,1,1.45
55,2021-08-10,0,0,4.44,0,0,1.0,1,0,0,0,1,1,1.46
56,2021-08-13,0,0,4.33,0,0,1.1,1,0,0,0,0,2,1.44
57,2021-08-14,0,0,4.17,0,0,2.0,1,0,0,0,0,0,1.41
58,2021-08-17,1,0,4.02,0,0,2.0,1,0,0,0,0,4,1.38
59,2021-08-19,1,0,3.95,0,0,1.0,0,0,0,0,0,1,1.35
60,2021-08-21,0,0,4.06,0,0,0.2,2,1,1,1,0,0,1.37
61,2021-08-25,0,0,4.17,0,0,0.2,1,1,1,0,0,0,1.37
62,2021-08-27,0,0,4.07,0,0,1.1,1,0,0,0,0,1,1.36
63,2021-08-30,0,0,4.23,1,0,2.0,3,2,2,0,0,1,1.36
64,August,2,0,3.86,1,0,14.0,14,6,6,2,1,12,1.07
65,2021-09-06,0,0,4.16,0,0,1.0,0,0,0,0,0,1,1.34
66,2021-09-08,0,1,4.34,1,0,1.2,3,2,2,0,1,1,1.37
67,2021-09-11,0,0,4.27,0,0,1.0,1,0,0,0,1,2,1.38
68,2021-09-15,1,0,4.21,0,0,1.0,0,0,0,0,0,3,1.36
69,2021-09-16,0,0,4.14,0,0,1.0,1,0,0,0,0,2,1.35
70,2021-09-18,0,0,4.08,0,0,1.0,0,0,0,0,0,2,1.33
71,2021-09-20,0,0,4.02,0,0,1.0,0,0,0,0,1,1,1.33
72,2021-09-22,0,0,3.97,0,0,1.0,0,0,0,0,0,0,1.31
73,2021-09-23,0,0,3.91,0,0,1.0,0,0,0,0,1,0,1.30
74,2021-09-29,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.29
75,September,1,1,1.69,1,0,10.2,5,2,2,0,4,13,0.84
76,2021-10-01,0,0,3.80,0,0,1.0,1,0,0,0,1,0,1.30
77,2021-10-03,0,0,3.84,0,0,1.2,1,1,1,0,1,2,1.29
78,October,0,0,3.38,0,0,2.2,2,1,1,0,2,2,1.50
