,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,0.1,0,0,0,0,1,0.00
1,2021-04-04,0,0,0.00,1.0,0,0,0,0,1,0.00
2,2021-04-07,0,0,0.00,1.0,0,0,0,1,1,0.43
3,2021-04-09,0,0,0.00,1.0,0,0,0,0,3,0.30
4,2021-04-11,0,0,0.00,1.0,0,0,0,0,0,0.23
5,2021-04-14,1,0,0.00,1.0,0,0,0,0,1,0.19
6,2021-04-16,0,0,3.00,0.2,3,2,0,1,2,0.83
7,2021-04-23,0,0,4.50,0.0,0,1,0,1,0,1.00
8,April,1,0,4.50,6.0,3,3,0,3,9,1.00
9,2021-08-10,0,0,4.05,0.2,1,0,0,1,2,1.20
10,2021-08-13,0,0,3.52,1.0,1,0,0,0,2,1.17
11,2021-08-14,0,0,3.38,0.1,0,0,0,0,0,1.13
12,2021-08-17,1,0,2.89,1.1,0,0,0,0,0,0.96
13,2021-08-19,0,0,2.61,1.0,1,0,0,0,1,0.97
14,2021-08-21,0,0,2.38,1.0,1,0,0,0,1,0.97
15,2021-08-24,0,0,3.75,0.2,1,2,1,1,0,1.08
16,2021-08-25,1,0,4.15,1.0,1,1,1,1,1,1.15
17,2021-08-28,0,0,3.68,1.2,1,0,0,0,1,1.09
18,2021-08-30,0,0,3.52,0.2,1,0,0,0,0,1.11
19,August,2,0,2.89,9.1,8,3,2,3,8,1.18
20,2021-09-03,0,0,3.12,2.0,2,0,0,0,2,1.10
21,2021-09-07,0,0,3.44,1.0,2,1,0,0,0,1.15
22,2021-09-09,0,0,3.26,1.0,0,0,0,1,2,1.14
23,2021-09-13,0,0,3.10,1.0,0,0,0,1,1,1.13
24,2021-09-17,0,0,2.95,1.0,0,0,0,0,2,1.08
25,2021-09-22,0,0,2.82,1.0,0,0,0,0,1,1.03
26,2021-09-24,0,0,2.70,1.0,0,0,0,0,2,0.99
27,2021-09-26,0,0,2.59,1.0,0,0,0,0,2,0.95
28,2021-09-30,1,0,2.45,1.1,1,0,0,1,1,0.97
29,September,1,0,0.87,10.1,5,1,0,3,13,0.77
