,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-01,0,0,9.00,0,0,1.0,1,1,1,1,0,2,1.00
1,2018-04-02,0,0,3.86,0,1,1.1,0,0,0,0,1,2,0.86
2,2018-04-07,0,0,2.70,0,1,1.0,1,0,0,0,0,1,0.90
3,2018-04-11,0,0,1.69,0,0,2.0,0,0,0,0,0,4,0.56
4,2018-04-14,0,0,1.42,0,0,1.0,0,0,0,0,1,1,0.63
5,2018-04-16,0,0,1.23,0,0,1.0,0,0,0,0,1,1,0.68
6,2018-04-20,0,0,1.08,0,0,1.0,0,0,0,0,2,1,0.84
7,2018-04-23,0,0,0.93,0,1,1.1,0,0,0,0,0,1,0.72
8,2018-04-24,0,0,1.74,0,0,0.2,1,1,1,0,2,1,0.97
9,2018-04-27,0,0,2.38,0,0,1.0,2,1,1,1,1,1,1.15
10,2018-04-30,0,0,2.19,0,0,1.0,0,0,0,0,0,0,1.05
11,April,0,0,2.19,0,3,12.1,5,3,3,2,8,15,1.05
12,2018-05-02,0,0,2.13,0,0,0.1,0,0,0,0,0,0,1.03
13,2018-05-04,0,0,1.98,0,1,1.0,1,0,0,0,0,0,1.02
14,2018-05-07,0,0,1.84,0,0,1.0,2,0,0,0,0,1,1.09
15,2018-05-09,1,0,1.62,0,0,2.0,0,0,0,0,0,3,0.96
16,2018-05-10,0,0,1.50,0,1,1.1,0,0,0,0,0,3,0.89
17,2018-05-11,0,0,1.45,0,1,0.2,0,0,0,0,0,1,0.86
18,2018-05-13,0,0,1.37,0,1,1.0,0,0,0,0,0,0,0.81
19,2018-05-16,0,0,1.31,0,1,1.0,1,0,0,0,0,2,0.82
20,2018-05-19,0,0,2.08,0,0,1.0,3,2,2,1,0,2,0.92
21,2018-05-30,0,0,1.96,0,1,1.1,3,0,0,0,0,1,1.00
22,May,1,0,1.69,0,6,10.2,10,2,2,1,0,13,0.94
23,2018-06-03,0,0,2.25,0,0,1.0,1,1,1,1,1,1,1.04
24,2018-06-06,0,0,2.16,0,0,1.0,0,0,0,0,0,0,1.00
25,2018-06-07,0,0,2.08,0,0,1.0,0,0,0,0,0,3,0.96
