,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-24,0,0,9.00,1.0,2,1,1,2,2,4.00
1,2020-07-26,0,0,3.86,1.1,0,0,0,0,1,1.71
2,July,0,0,3.86,2.1,2,1,1,2,3,1.71
3,2020-08-01,0,0,2.70,1.0,0,0,0,0,1,1.20
4,2020-08-02,0,0,2.08,1.0,1,0,0,0,3,1.15
5,2020-08-04,1,0,1.69,1.0,0,0,0,0,1,0.94
6,2020-08-06,0,0,1.42,1.0,1,0,0,0,1,0.95
7,2020-08-07,0,0,1.23,1.0,1,0,0,0,2,0.95
8,2020-08-08,0,0,2.16,1.0,2,1,0,0,1,1.08
9,2020-08-12,0,0,1.93,1.0,0,0,0,0,2,0.96
10,2020-08-14,0,0,1.74,1.0,0,0,0,0,3,0.87
11,2020-08-15,0,0,1.59,1.0,0,0,0,1,0,0.88
12,2020-08-19,0,0,1.46,1.0,0,0,0,0,1,0.81
13,2020-08-20,0,0,1.35,1.0,0,0,0,0,2,0.75
14,2020-08-21,0,0,1.26,1.0,1,0,0,0,1,0.77
15,2020-08-23,1,0,1.17,1.0,0,0,0,0,0,0.72
16,2020-08-26,0,0,1.10,1.0,0,0,0,0,2,0.67
17,August,2,0,0.64,14.0,6,1,0,1,20,0.50
18,2020-09-05,0,0,1.56,1.0,2,1,0,0,2,0.75
19,2020-09-08,0,0,1.47,1.0,1,0,0,0,2,0.76
20,2020-09-09,1,0,1.40,1.0,0,0,0,0,2,0.72
21,2020-09-10,0,0,1.33,1.0,0,0,0,0,1,0.69
22,2020-09-16,0,0,1.23,1.2,1,0,0,0,2,0.68
23,2020-09-23,0,0,1.17,1.0,0,0,0,0,1,0.65
24,2020-09-25,0,0,1.13,1.0,0,0,0,0,3,0.63
25,2020-09-26,0,1,1.78,1.1,2,2,0,0,1,0.67
26,September,1,1,3.00,9.0,6,3,0,0,14,0.67
