,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-15,0,0,81.00,0,0,0.1,0,3,3,0,3,1,9.00
1,2021-04-17,0,0,45.00,0,0,0.2,0,2,2,0,4,1,7.00
2,April,0,0,45.00,0,0,1.0,0,5,5,0,7,2,7.00
3,2021-05-11,0,0,43.20,0,0,0.2,2,3,3,1,2,2,6.60
4,2021-05-16,0,0,27.00,0,0,1.0,1,0,0,0,0,1,4.50
5,2021-05-22,0,0,22.09,0,0,1.0,0,1,1,0,1,2,3.55
6,2021-05-24,0,0,17.36,0,0,1.0,0,0,0,0,0,2,2.79
7,2021-05-27,0,0,14.29,0,0,1.0,0,0,0,0,1,1,2.47
8,2021-05-29,0,0,12.15,0,0,1.0,0,0,0,0,1,1,2.25
9,2021-05-31,0,0,10.57,0,0,1.0,2,0,0,0,0,0,2.22
10,May,0,0,5.40,0,0,6.2,5,4,4,1,5,9,1.50
11,2021-06-01,0,0,10.13,0,0,0.1,0,0,0,0,0,1,2.13
12,2021-06-04,0,0,9.35,0,0,0.2,0,0,0,0,2,0,2.19
13,2021-06-08,0,0,11.42,0,0,0.0,1,2,2,0,1,0,2.42
14,2021-06-10,1,0,10.24,0,0,1.0,0,0,0,0,0,1,2.17
15,2021-06-11,0,0,9.28,0,0,1.0,0,0,0,0,0,1,1.97
16,2021-06-13,0,0,8.49,0,0,1.0,1,0,0,0,0,0,1.89
17,2021-06-14,1,0,8.03,0,0,0.2,0,0,0,0,0,1,1.78
18,2021-06-18,0,0,8.10,0,0,1.0,2,1,1,1,0,1,1.80
19,2021-06-19,0,0,8.36,0,0,0.2,2,1,1,0,2,1,2.00
20,2021-06-24,0,0,7.80,0,0,1.0,1,0,0,0,0,0,1.93
21,2021-06-26,0,0,7.31,0,0,1.0,0,0,0,0,0,1,1.81
22,2021-06-30,0,0,6.88,0,0,1.0,0,0,0,0,0,2,1.71
23,June,2,0,3.86,0,0,9.1,7,4,4,1,5,9,1.29
24,2021-07-03,0,0,6.50,0,0,1.0,0,0,0,0,0,3,1.61
25,2021-07-04,0,0,6.16,0,0,1.0,0,0,0,0,1,2,1.58
26,2021-07-06,0,0,6.41,0,0,0.2,2,1,1,0,0,0,1.63
27,2021-07-10,0,1,7.52,0,0,0.2,3,3,3,1,1,0,1.77
28,2021-07-11,0,0,8.27,0,0,0.1,0,2,2,0,2,1,1.84
29,2021-07-17,1,0,7.54,0,0,2.0,1,1,0,0,0,2,1.72
30,2021-07-19,1,0,7.23,0,0,1.0,1,0,0,0,0,3,1.69
31,2021-07-21,0,0,6.93,0,0,1.0,0,0,0,0,0,1,1.62
32,2021-07-24,0,0,6.66,0,0,1.0,0,0,0,0,0,1,1.56
33,2021-07-26,0,0,6.33,0,0,1.1,1,0,0,0,1,1,1.56
34,2021-07-28,0,0,7.07,0,0,1.0,3,3,3,2,1,2,1.64
35,2021-07-31,0,0,6.99,0,0,0.1,0,0,0,0,1,0,1.66
36,July,2,1,7.15,0,0,11.1,11,10,9,3,7,16,1.59
37,2021-08-03,0,0,6.75,0,0,1.0,1,0,0,0,0,1,1.64
38,2021-08-04,0,0,6.53,0,0,1.0,0,0,0,0,0,1,1.58
39,2021-08-08,0,0,6.39,0,0,0.2,0,0,0,0,1,1,1.58
40,2021-08-11,0,0,6.25,0,0,0.2,1,0,0,0,1,1,1.61
41,2021-08-13,0,0,6.06,0,0,1.0,1,2,0,1,0,1,1.59
42,2021-08-15,0,0,5.88,0,0,1.0,0,0,0,0,0,0,1.54
43,2021-08-17,0,0,5.71,0,0,1.0,1,0,0,0,1,2,1.56
44,2021-08-19,0,0,6.49,0,0,0.0,1,3,3,0,2,0,1.64
45,2021-08-22,0,0,6.31,0,1,1.0,0,0,0,0,0,2,1.60
46,2021-08-25,0,0,6.14,0,0,1.0,1,0,0,0,0,3,1.58
47,2021-08-29,0,0,5.97,0,0,1.0,1,0,0,0,0,0,1.57
48,2021-08-30,0,0,5.87,0,0,0.2,0,0,0,0,0,1,1.54
49,August,0,0,2.70,0,1,10.0,7,5,3,1,5,13,1.20
50,2021-09-01,1,0,5.72,0,0,1.0,0,0,0,0,0,0,1.50
51,2021-09-03,0,0,5.80,0,0,1.0,2,1,1,0,1,2,1.54
52,2021-09-04,0,0,6.15,0,0,0.2,1,2,2,0,2,0,1.59
53,2021-09-24,0,0,6.00,0,0,1.0,0,0,0,0,0,2,1.55
54,2021-09-26,0,0,5.82,0,0,1.1,0,0,0,0,0,1,1.50
55,2021-09-29,0,0,6.09,0,0,1.0,1,2,2,0,2,1,1.53
56,September,1,0,7.50,0,0,6.0,4,5,5,0,5,6,1.50
57,2021-10-03,1,0,5.96,0,0,1.0,0,0,0,0,1,2,1.52
58,October,1,0,0.00,0,0,1.0,0,0,0,0,1,2,1.00
