,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,0,0,5.79,4.2,5,3,1,3,3,1.71
1,2021-04-11,0,0,3.86,4.2,4,1,0,3,6,1.61
2,2021-04-17,0,0,3.86,4.2,6,2,0,3,6,1.71
3,2021-04-23,0,0,4.15,3.1,3,2,1,3,5,1.73
4,2021-04-29,1,0,2.96,7.0,3,0,0,0,9,1.36
5,April,1,0,2.96,24.1,21,8,2,12,29,1.36
6,2021-05-04,1,0,2.37,6.0,1,0,0,3,11,1.22
7,2021-05-11,0,0,2.80,5.0,5,3,1,2,7,1.25
8,2021-05-16,0,0,2.41,5.2,3,0,0,3,3,1.22
9,2021-05-22,0,1,3.18,4.1,5,5,0,4,6,1.30
10,2021-05-27,1,0,2.98,6.0,4,1,1,2,10,1.27
11,May,2,1,3.00,27.0,18,9,2,14,37,1.19
12,2021-06-01,0,1,3.79,3.1,8,6,1,1,2,1.35
13,2021-06-06,1,0,3.36,7.0,5,0,0,1,10,1.30
14,2021-06-12,1,0,3.38,5.0,4,2,1,1,7,1.28
15,2021-06-17,0,1,3.99,3.1,4,6,1,2,4,1.30
16,2021-06-23,1,0,3.81,5.2,7,1,0,1,7,1.31
17,2021-06-30,1,0,3.75,6.0,3,2,2,3,7,1.29
18,June,4,2,5.04,30.1,31,17,5,9,37,1.32
19,2021-07-05,0,1,4.14,5.1,6,6,1,2,8,1.30
20,2021-07-11,0,0,4.11,5.0,2,2,1,2,6,1.27
21,2021-07-16,0,1,4.15,5.2,6,3,1,2,10,1.28
22,2021-07-21,0,1,4.21,5.0,7,3,1,2,5,1.31
23,2021-07-27,0,0,4.14,6.0,6,2,0,1,6,1.30
24,July,0,3,5.33,27.0,27,16,4,9,35,1.33
25,2021-08-03,1,0,3.92,6.0,1,0,0,2,11,1.26
26,2021-08-08,1,0,3.99,5.0,5,3,0,3,10,1.27
27,2021-08-14,0,0,4.04,5.0,4,3,1,0,6,1.25
28,2021-08-19,0,0,4.06,6.0,4,3,2,4,5,1.26
29,2021-08-24,1,0,3.92,7.0,4,1,1,1,7,1.23
30,2021-08-29,1,0,3.82,6.0,4,1,1,2,11,1.22
31,August,4,0,2.83,35.0,22,11,5,12,50,0.97
32,2021-09-05,0,1,3.87,5.0,4,3,1,3,9,1.22
33,2021-09-11,0,0,4.22,2.2,4,7,1,5,5,1.26
34,2021-09-17,1,0,4.09,5.0,4,0,0,2,10,1.26
35,2021-09-24,1,0,3.95,5.1,4,0,0,0,9,1.24
36,September,2,1,5.00,18.0,16,10,2,10,33,1.44
37,2021-10-03,0,0,3.91,4.0,4,1,0,2,5,1.25
38,October,0,0,2.25,4.0,4,1,0,2,5,1.50
