,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-03,1,0,0.00,1,0,5.0,4,0,0,0,2,6,1.20
1,2021-04-11,0,0,4.50,1,0,5.0,8,6,5,1,2,5,1.60
2,2021-04-17,0,1,3.38,1,0,6.0,10,1,1,0,0,3,1.63
3,2021-04-24,1,0,2.74,1,0,7.0,4,1,1,0,1,7,1.35
4,2021-04-30,0,0,3.33,1,0,4.0,4,3,3,1,1,0,1.33
5,April,2,1,3.33,5,0,27.0,30,11,10,2,6,21,1.33
6,2021-05-07,1,0,3.78,1,0,6.1,10,4,4,1,1,2,1.41
7,2021-05-14,1,0,3.46,1,0,5.2,5,1,1,0,1,0,1.36
8,2021-05-21,0,1,5.09,1,0,1.2,10,8,8,2,1,1,1.57
9,2021-05-27,1,0,4.34,1,0,7.0,3,0,0,0,1,6,1.43
10,May,3,1,5.66,4,0,20.2,28,13,13,3,4,9,1.55
11,2021-06-02,0,1,4.70,1,0,6.0,7,5,5,1,1,3,1.42
12,2021-06-09,0,0,4.68,1,0,6.0,6,3,3,1,1,3,1.39
13,2021-06-15,1,0,4.12,1,0,8.0,4,0,0,0,0,8,1.29
14,2021-06-22,0,0,3.87,1,0,6.2,4,1,1,1,2,6,1.25
15,2021-06-29,0,0,3.97,1,0,5.0,7,3,3,0,3,2,1.30
16,June,1,1,3.41,5,0,31.2,28,12,12,3,7,22,1.11
17,2021-07-04,1,0,3.80,1,0,6.0,4,1,1,0,0,5,1.25
18,2021-07-10,1,0,3.51,1,0,7.0,3,0,0,0,2,6,1.21
19,2021-07-16,1,0,3.35,1,0,7.0,6,1,1,1,1,2,1.20
20,2021-07-22,0,1,3.35,1,0,5.1,6,2,2,0,2,1,1.21
21,2021-07-27,0,1,3.81,1,0,4.0,9,7,7,1,0,3,1.25
22,July,3,2,3.38,5,0,29.1,28,11,11,2,5,17,1.13
23,2021-08-02,1,0,3.75,1,0,6.2,7,2,2,1,2,6,1.26
24,2021-08-07,0,0,3.81,1,0,5.0,8,3,3,2,1,7,1.28
25,2021-08-13,0,0,3.78,1,0,6.0,6,2,2,0,1,3,1.27
26,2021-08-19,0,0,3.65,1,0,7.0,4,2,1,1,1,5,1.25
27,2021-08-24,1,0,3.54,1,0,6.2,6,1,1,0,1,5,1.24
28,2021-08-30,0,0,3.52,1,0,5.2,8,2,2,0,2,4,1.26
29,August,2,0,2.68,6,0,37.0,39,12,11,4,8,30,1.27
30,2021-09-05,0,0,3.56,1,0,6.0,4,3,3,1,2,4,1.25
31,2021-09-11,0,1,3.73,1,0,5.0,6,5,5,1,2,4,1.26
32,2021-09-17,1,0,3.66,1,0,5.2,6,1,1,0,2,3,1.26
33,2021-09-22,1,0,3.56,1,0,7.0,3,1,1,1,2,8,1.24
34,2021-09-27,1,0,3.67,1,0,5.0,7,4,4,1,1,6,1.25
35,September,3,1,4.40,5,0,28.2,26,14,14,4,9,25,1.22
36,2021-10-02,0,0,3.61,1,0,5.1,6,1,1,1,1,1,1.25
37,October,0,0,1.69,1,0,5.1,6,1,1,1,1,1,1.31
