,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-05-13,0,1,9.00,4.0,5,4,2,0,5,1.25
1,2021-05-19,0,1,9.45,2.2,4,3,0,2,2,1.65
2,2021-05-25,0,0,7.59,4.0,4,2,0,0,4,1.41
3,2021-05-31,0,0,5.94,6.0,5,2,0,1,5,1.26
4,May,0,2,5.94,16.2,18,11,2,3,16,1.26
5,2021-06-06,1,0,4.98,5.0,2,1,1,4,7,1.25
6,2021-06-13,1,0,4.13,6.2,4,1,0,1,6,1.13
7,2021-06-19,0,0,4.50,5.2,6,4,2,0,7,1.12
8,2021-06-26,0,0,4.25,2.0,1,0,0,0,3,1.08
9,June,2,0,2.79,19.1,13,6,3,5,23,0.93
10,2021-07-02,0,0,4.10,5.2,5,2,0,2,6,1.10
11,2021-07-08,1,0,3.51,7.0,1,0,0,0,8,0.97
12,2021-07-18,1,0,3.50,5.1,4,2,0,2,9,0.98
13,2021-07-24,0,0,3.81,2.2,5,3,0,1,5,1.04
14,2021-07-30,1,0,4.04,5.2,6,4,2,1,6,1.06
15,July,3,0,3.76,26.1,21,11,2,6,34,1.03
16,2021-08-04,0,1,4.14,5.0,4,3,0,4,6,1.10
17,2021-08-10,0,0,4.05,6.0,5,2,1,0,5,1.08
18,2021-08-15,0,1,4.42,4.0,8,5,2,0,3,1.13
19,2021-08-21,0,1,5.16,4.2,8,9,2,1,5,1.17
20,2021-08-27,0,0,5.44,4.0,9,5,1,1,5,1.23
21,August,0,3,9.13,23.2,34,24,6,6,24,1.69
22,2021-09-01,0,0,5.14,5.0,4,0,0,0,4,1.21
23,2021-09-07,0,0,5.10,4.1,6,2,1,1,5,1.23
24,2021-09-13,0,0,4.97,6.0,5,2,1,1,9,1.21
25,2021-09-19,1,0,4.74,7.0,3,1,0,1,5,1.17
26,2021-09-24,0,0,4.83,5.1,5,4,1,3,4,1.19
27,2021-09-29,0,0,4.68,5.2,3,1,1,2,4,1.17
28,September,1,0,2.70,33.1,26,10,4,8,31,1.02
