,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-02,0,1,36.00,0,0,1.0,4,4,4,1,0,1,4.00
1,2021-04-03,0,0,18.00,0,0,1.0,0,0,0,0,0,1,2.00
2,2021-04-08,0,1,23.14,0,0,0.1,3,2,2,1,1,0,3.43
3,2021-04-11,0,0,24.00,0,0,0.2,1,2,2,1,1,1,3.33
4,2021-04-12,0,0,19.64,0,0,0.2,0,0,0,0,1,0,3.00
5,2021-04-13,0,0,15.43,0,0,1.0,1,0,0,0,0,1,2.57
6,2021-04-15,0,0,12.71,0,0,1.0,0,0,0,0,0,1,2.12
7,2021-04-16,1,0,10.80,0,0,1.0,0,0,0,0,0,1,1.80
8,2021-04-20,0,0,9.82,0,0,0.2,0,0,0,0,0,1,1.64
9,2021-04-24,0,0,8.64,0,0,1.0,1,0,0,0,0,1,1.56
10,2021-04-27,0,0,7.71,0,0,1.0,0,0,0,0,0,0,1.39
11,2021-04-30,0,0,6.97,0,0,1.0,1,0,0,0,0,0,1.35
12,April,1,2,6.97,0,0,10.1,11,8,8,3,3,8,1.35
13,2021-05-04,0,0,7.84,0,0,0.0,2,1,1,0,1,0,1.65
14,2021-05-06,0,0,7.15,0,0,1.0,1,0,0,0,1,0,1.68
15,2021-05-09,0,1,6.57,0,0,1.0,1,1,0,0,1,2,1.70
16,2021-05-12,0,0,6.23,0,0,0.2,0,0,0,0,0,1,1.62
17,2021-05-13,0,0,5.79,0,0,1.0,0,0,0,0,0,0,1.50
18,2021-05-16,0,0,5.40,0,0,1.0,0,0,0,0,0,2,1.40
19,2021-05-18,0,0,5.17,0,0,0.2,0,0,0,0,0,1,1.34
20,2021-05-21,0,0,4.86,0,0,1.0,0,0,0,0,0,0,1.26
21,2021-05-22,0,0,5.19,0,0,0.2,0,1,1,0,2,1,1.33
22,2021-05-24,0,0,4.91,0,0,1.0,0,0,0,0,0,0,1.25
23,2021-05-26,0,0,4.66,0,0,1.0,0,0,0,0,0,1,1.19
