,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-24,0,1,7.50,1,0,6.0,8,5,5,2,3,1,1.83
1,April,0,1,7.50,1,0,6.0,8,5,5,2,3,1,1.83
2,2019-05-11,1,0,6.00,1,0,6.0,6,3,3,1,2,2,1.58
3,May,1,0,4.50,1,0,6.0,6,3,3,1,2,2,1.33
4,2019-06-20,0,0,4.50,0,0,4.0,2,0,0,0,0,1,1.31
5,June,0,0,0.00,0,0,4.0,2,0,0,0,0,1,0.50
6,2019-07-05,0,0,4.15,0,0,1.1,0,0,0,0,0,0,1.21
7,2019-07-21,1,0,3.93,0,0,1.0,0,0,0,0,1,2,1.20
8,2019-07-23,0,1,4.66,0,0,1.0,3,2,2,0,0,0,1.29
9,July,1,1,5.40,0,0,3.1,3,2,2,0,1,2,1.20
10,2019-08-07,0,0,5.64,0,0,3.0,5,4,4,1,1,1,1.39
11,August,0,0,12.00,0,0,3.0,5,4,4,1,1,1,2.00
12,2019-09-12,0,0,6.66,0,0,2.0,5,4,4,1,1,3,1.52
13,2019-09-29,0,0,6.39,0,0,1.0,0,0,0,0,0,0,1.46
14,September,0,0,12.00,0,0,3.0,5,4,4,1,1,3,2.00
