,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-07-31,0,0,4.50,2.0,1,1,0,2,3,1.50
1,July,0,0,4.50,2.0,1,1,0,2,3,1.50
2,2018-08-05,0,0,2.25,2.0,1,0,0,0,1,1.00
3,2018-08-07,0,0,1.50,2.0,1,0,0,1,1,1.00
4,2018-08-11,0,0,1.29,1.0,1,0,0,0,1,1.00
5,2018-08-14,0,0,1.86,2.2,2,1,1,2,2,1.14
6,2018-08-17,0,0,3.38,1.0,2,2,1,2,0,1.41
7,2018-08-20,0,0,3.55,2.0,3,1,1,2,3,1.58
8,2018-08-24,0,0,3.07,2.0,3,0,0,0,3,1.57
9,2018-08-28,0,0,2.70,2.0,2,0,0,0,3,1.50
10,August,0,0,2.45,14.2,15,4,3,7,14,1.50
11,2018-09-01,0,0,2.55,1.0,0,0,0,0,1,1.42
12,2018-09-03,0,0,2.29,2.0,2,0,0,0,3,1.37
13,2018-09-09,0,0,1.99,3.0,1,0,0,0,2,1.24
14,2018-09-14,0,0,1.82,2.0,1,0,0,0,0,1.18
15,2018-09-16,0,1,3.55,0.2,3,5,1,2,0,1.34
16,2018-09-19,0,0,3.25,2.1,2,0,0,1,3,1.34
17,2018-09-23,1,0,3.03,2.0,2,0,0,1,2,1.35
18,2018-09-26,0,0,2.87,1.2,1,0,0,1,2,1.34
19,2018-09-28,0,0,3.38,0.2,4,2,0,0,1,1.44
20,September,1,1,4.11,15.1,16,7,1,5,14,1.37
