,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-05,0,0,5.40,3.1,4,2,0,4,4,2.40
1,2021-04-11,0,0,7.56,5.0,9,5,2,0,5,2.04
2,2021-04-17,0,1,9.82,2.2,4,5,2,5,3,2.36
3,April,0,1,9.82,11.0,17,12,4,9,12,2.36
4,2021-05-05,0,0,9.00,1.0,0,0,0,1,1,2.25
5,2021-05-08,0,0,9.00,0.0,1,0,0,0,0,2.33
6,2021-05-09,0,0,8.36,2.0,2,1,0,0,0,2.14
7,2021-05-13,0,0,7.80,1.0,0,0,0,0,1,2.00
8,2021-05-15,0,0,7.16,1.1,1,0,0,0,1,1.90
9,2021-05-20,0,0,7.36,2.0,3,2,1,1,2,1.91
10,May,0,0,3.68,7.1,7,3,1,2,5,1.23
11,2021-06-25,0,0,5.79,5.0,3,0,0,1,2,1.67
12,June,0,0,0.00,5.0,3,0,0,1,2,0.80
13,2021-07-05,0,0,5.60,4.0,5,2,1,2,4,1.68
14,2021-07-10,0,0,5.40,4.1,3,2,1,3,1,1.64
15,2021-07-16,0,0,5.25,4.1,6,2,0,0,9,1.61
16,2021-07-22,0,1,5.79,6.0,6,6,2,3,4,1.60
17,2021-07-27,0,1,6.46,4.0,7,6,2,2,3,1.65
18,July,0,2,7.15,22.2,27,18,6,10,21,1.63
19,2021-08-04,1,0,6.30,4.0,3,2,1,0,3,1.58
20,2021-08-10,0,0,6.79,0.1,3,3,0,0,0,1.63
21,2021-08-14,1,0,6.07,6.0,0,0,0,2,8,1.49
22,2021-08-20,0,0,5.93,4.1,3,2,1,4,4,1.50
23,2021-08-26,0,1,6.12,4.0,7,4,1,2,2,1.55
24,2021-08-31,0,0,6.49,3.1,6,5,1,5,2,1.63
25,August,2,1,6.55,22.0,22,16,4,13,19,1.59
26,2021-09-06,0,0,6.30,2.0,0,0,0,1,3,1.60
27,2021-09-10,0,0,6.13,2.0,1,0,0,0,1,1.57
28,2021-09-16,0,0,6.29,1.0,1,2,0,2,0,1.59
29,September,0,0,3.60,5.0,2,2,0,3,4,1.00
