,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-07-19,0,1,10.80,0,0,1.2,3,4,2,0,0,1,1.80
1,2021-07-21,0,0,5.40,0,0,1.2,0,0,0,0,1,1,1.20
2,2021-07-23,0,0,13.50,0,0,0.0,4,3,3,0,0,0,2.40
3,2021-07-25,0,0,13.50,0,0,0.2,1,1,1,0,0,1,2.25
4,2021-07-27,0,0,16.62,0,0,0.1,2,2,2,2,0,1,2.54
5,July,0,1,16.62,0,0,4.1,10,10,8,2,1,4,2.54
6,2021-08-09,0,0,12.15,0,0,2.1,1,1,1,0,0,1,1.80
7,2021-08-13,0,0,9.35,0,0,2.0,0,0,0,0,1,2,1.50
8,2021-08-15,0,0,10.24,0,0,1.0,1,2,2,1,1,2,1.55
9,2021-08-18,0,0,9.53,0,0,1.2,1,1,1,0,2,1,1.59
10,2021-08-21,0,0,9.00,0,0,1.2,2,1,1,0,0,2,1.54
11,2021-08-26,0,0,12.27,0,0,1.2,4,7,7,2,3,0,1.84
12,August,0,0,10.45,0,0,10.1,9,12,12,3,7,8,1.55
