,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-24,0,0,0.00,2.0,0,0,0,1,0,0.50
1,2020-07-28,0,1,9.00,1.0,2,3,2,1,1,1.33
2,2020-07-29,0,0,6.75,1.0,0,0,0,0,0,1.00
3,2020-07-31,0,0,5.40,1.0,0,0,0,1,2,1.00
4,July,0,1,5.40,5.0,2,3,2,3,3,1.00
5,2020-08-02,0,0,4.76,0.2,0,0,0,3,1,1.41
6,2020-08-04,0,0,4.05,1.0,1,0,0,2,0,1.65
7,2020-08-08,1,0,4.50,1.1,0,1,0,1,1,1.50
8,2020-08-11,0,0,4.00,1.0,0,0,0,1,1,1.44
9,2020-08-15,0,0,5.59,0.2,3,2,1,0,2,1.66
10,2020-08-17,0,0,5.23,0.2,1,0,0,0,2,1.65
11,2020-08-21,0,0,4.76,1.0,1,0,0,1,0,1.68
12,2020-08-23,0,0,4.50,0.2,2,0,0,0,0,1.75
13,2020-08-28,0,0,5.11,0.1,1,1,0,1,1,1.86
14,2020-08-30,0,1,6.39,0.1,1,2,1,1,1,1.97
15,August,1,1,7.04,7.2,10,6,2,10,9,2.61
16,2020-09-01,0,0,5.93,1.0,0,0,0,1,2,1.90
17,2020-09-02,0,0,5.65,0.2,0,0,0,0,1,1.81
18,2020-09-03,0,0,5.28,1.0,0,0,0,0,2,1.70
19,2020-09-06,0,0,5.06,0.2,0,0,0,1,0,1.69
20,2020-09-07,0,0,4.76,1.0,0,0,0,0,2,1.59
21,2020-09-15,0,0,4.50,1.0,1,0,0,2,3,1.67
22,2020-09-20,0,0,4.26,1.0,1,0,0,2,2,1.74
23,2020-09-22,0,0,4.29,2.0,1,1,0,1,3,1.67
24,2020-09-26,0,0,4.09,1.0,0,0,0,0,3,1.59
25,September,0,0,0.96,9.1,3,1,0,7,18,1.07
