,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-04-01,0,1,4.15,4.1,10,2,2,3,4,3.00
1,2019-04-07,0,1,6.48,4.0,8,4,1,1,4,2.64
2,2019-04-13,0,1,5.40,5.0,6,2,0,1,2,2.18
3,2019-04-19,1,0,3.54,7.0,3,0,0,2,11,1.67
4,2019-04-26,0,1,5.33,5.0,10,7,0,1,3,1.78
5,April,1,4,5.33,25.1,37,15,3,8,24,1.78
6,2019-05-03,1,0,3.93,9.0,4,0,0,0,3,1.43
7,2019-05-08,0,0,3.19,8.0,5,0,0,0,7,1.28
8,2019-05-14,1,0,2.86,8.0,3,1,1,1,7,1.15
9,2019-05-19,1,0,3.21,5.2,6,4,1,2,4,1.18
10,2019-05-24,0,0,3.34,6.0,6,3,1,1,9,1.18
11,2019-05-29,1,0,3.09,8.0,4,1,0,1,7,1.11
12,May,4,0,1.81,44.2,28,9,3,5,37,0.74
13,2019-06-04,1,0,3.16,7.0,6,3,1,1,10,1.10
14,2019-06-09,1,0,3.00,7.0,8,1,0,0,3,1.11
15,2019-06-14,0,1,3.36,4.1,6,5,2,2,1,1.14
16,June,2,1,4.42,18.1,20,9,3,3,14,1.25
17,2019-07-02,0,1,3.45,3.0,4,2,0,1,4,1.16
18,2019-07-07,0,1,3.49,4.0,4,2,1,2,6,1.17
19,2019-07-15,0,0,3.46,6.0,4,2,2,2,5,1.16
20,2019-07-21,0,1,3.41,7.0,4,2,1,2,5,1.14
21,2019-07-26,0,0,3.26,5.0,2,0,0,2,5,1.13
22,2019-07-31,1,0,3.07,7.0,7,0,0,0,7,1.12
23,July,1,3,2.25,32.0,25,8,4,9,32,1.06
24,2019-08-05,0,0,3.06,6.1,1,2,1,2,5,1.09
25,2019-08-10,0,1,3.48,2.2,12,7,3,0,2,1.16
26,2019-08-16,0,0,3.37,7.0,3,1,0,1,1,1.13
27,2019-08-22,1,0,3.20,7.0,3,0,0,0,7,1.10
28,2019-08-28,0,0,3.47,4.2,8,6,2,1,3,1.12
29,August,1,1,5.20,27.2,27,16,6,4,18,1.12
30,2019-09-02,0,0,3.39,6.0,3,1,0,1,7,1.10
31,2019-09-09,1,0,3.33,5.2,7,1,0,1,5,1.11
32,2019-09-14,1,0,3.26,6.0,7,1,0,0,2,1.12
33,2019-09-19,0,0,3.37,5.1,8,4,0,1,6,1.13
34,2019-09-24,0,1,3.46,6.0,6,4,0,0,5,1.13
35,September,2,1,3.41,29.0,31,11,0,3,25,1.17
