,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-28,0,1,21.00,1,0,3.0,6,7,7,3,2,4,2.67
1,March,0,1,21.00,1,0,3.0,6,7,7,3,2,4,2.67
2,2019-04-02,0,1,8.00,1,0,6.0,3,1,1,1,2,1,1.44
3,2019-04-09,0,1,9.00,1,0,4.0,7,5,5,0,0,3,1.54
4,2019-04-16,0,1,8.50,1,0,5.0,7,4,4,1,1,6,1.56
5,2019-04-23,0,0,7.43,1,0,5.0,5,2,2,1,2,10,1.52
6,2019-04-28,0,1,6.30,1,0,7.0,4,4,2,1,3,8,1.40
7,April,0,4,4.67,5,0,27.0,26,16,14,4,8,28,1.26
8,2019-05-03,1,0,5.25,1,0,6.0,3,0,0,0,1,10,1.28
9,2019-05-08,0,0,4.50,1,0,8.0,3,1,1,0,0,14,1.11
10,2019-05-14,0,0,4.24,1,0,7.0,3,2,2,1,0,17,1.02
11,2019-05-19,0,0,4.31,1,0,5.1,4,3,3,1,5,10,1.08
12,2019-05-24,0,1,4.19,1,0,6.0,3,4,2,1,2,5,1.06
13,2019-05-31,0,1,4.35,1,0,6.0,7,4,4,1,1,10,1.08
14,May,1,2,2.82,6,0,38.1,23,14,12,4,9,66,0.83
15,2019-06-05,1,0,3.84,1,0,9.0,3,0,0,0,0,12,1.00
16,2019-06-10,0,0,3.52,1,0,7.0,3,1,0,0,1,10,0.96
17,2019-06-15,1,0,3.49,1,0,6.0,6,2,2,0,1,10,0.97
18,2019-06-21,0,0,3.59,1,0,5.0,7,4,3,1,2,8,1.02
19,2019-06-26,0,0,3.82,1,0,6.0,6,5,5,1,1,10,1.03
20,June,2,0,2.73,5,0,33.0,25,12,10,2,5,50,0.91
21,2019-07-03,0,1,4.04,1,0,5.2,9,5,5,3,2,5,1.07
22,2019-07-13,0,1,4.27,1,0,4.2,7,5,5,1,1,7,1.10
23,2019-07-18,1,0,4.05,1,0,6.0,2,0,0,0,2,12,1.08
24,2019-07-23,1,0,4.00,1,0,6.0,4,2,2,1,3,10,1.08
25,2019-07-28,0,1,4.26,1,0,5.1,5,6,6,2,3,7,1.10
26,July,2,3,5.86,5,0,27.2,27,18,18,7,11,41,1.37
27,2019-08-03,0,1,4.68,1,0,3.2,9,8,8,2,0,4,1.14
28,2019-08-08,1,0,4.41,1,0,8.0,2,0,0,0,0,13,1.09
29,2019-08-13,0,0,4.40,1,0,6.2,5,5,3,2,2,12,1.09
30,August,1,1,5.40,3,0,18.1,16,13,11,4,2,29,0.98
