,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,March,0,0,1.80,5.0,2,1,0,1,7,0.60
1,2019-03-31,0,0,1.80,5.0,2,1,0,1,7,0.60
2,2019-04-06,0,0,1.04,3.2,1,0,0,4,4,0.92
3,2019-04-12,0,0,1.29,5.1,3,1,0,1,5,0.86
4,2019-04-18,0,1,2.25,6.0,3,3,2,1,5,0.80
5,2019-04-24,1,0,1.67,7.0,1,0,0,1,9,0.67
6,2019-04-30,1,0,1.91,6.0,4,2,0,1,5,0.70
7,April,2,1,1.93,28.0,12,6,2,8,28,0.71
8,2019-05-06,1,0,1.55,7.2,4,0,0,1,11,0.69
9,2019-05-14,0,1,1.99,4.2,5,3,2,1,3,0.75
10,2019-05-20,1,0,1.93,6.0,5,1,0,0,7,0.76
11,2019-05-29,0,1,2.40,5.0,6,4,3,1,6,0.82
12,May,2,2,3.09,23.1,20,8,5,3,27,0.99
13,2019-06-04,0,1,2.97,4.1,8,5,2,0,4,0.89
14,2019-06-11,0,0,3.15,5.0,6,3,1,1,6,0.93
15,2019-06-22,0,0,3.18,5.0,5,2,1,3,1,0.98
16,2019-06-29,1,0,3.05,6.0,2,1,1,1,8,0.94
17,June,1,1,4.87,20.1,21,11,5,5,19,1.28
18,2019-07-06,0,0,2.84,5.2,3,0,0,1,6,0.92
19,2019-07-17,1,0,2.70,7.2,1,1,1,1,8,0.87
20,2019-07-23,0,1,2.84,5.0,5,3,2,2,4,0.89
21,2019-07-29,1,0,2.78,5.1,3,1,0,2,5,0.90
22,July,2,1,1.90,23.2,12,5,3,6,23,0.76
23,2019-08-04,0,0,3.19,4.0,6,6,2,1,6,0.93
24,2019-08-10,0,0,3.26,6.0,5,3,1,1,5,0.93
25,2019-08-16,0,1,3.44,4.2,9,4,2,1,6,0.98
26,2019-08-23,0,1,3.84,2.1,7,6,1,1,0,1.03
27,2019-08-29,1,0,3.69,7.0,5,1,1,0,8,1.01
28,August,1,2,7.50,24.0,32,20,7,4,25,1.50
29,2019-09-04,0,0,3.54,5.1,4,0,0,2,8,1.02
30,2019-09-11,1,0,3.38,6.0,3,0,0,1,7,1.00
31,2019-09-17,0,0,3.33,5.0,1,1,1,1,9,0.98
32,September,1,0,0.55,16.1,8,1,1,4,24,0.73
