,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-03-30,0,0,10.80,3.1,7,4,2,2,1,2.70
1,March,0,0,10.80,3.1,7,4,2,2,1,2.70
2,2018-04-04,0,1,7.00,5.2,7,3,1,2,5,2.00
3,2018-04-09,0,0,6.59,4.2,5,3,0,3,1,1.90
4,2018-04-15,0,0,5.60,4.0,5,1,0,3,4,1.92
5,2018-04-20,1,0,4.18,6.0,4,0,0,3,5,1.73
6,2018-04-25,1,0,3.99,5.2,4,2,1,1,3,1.57
7,2018-04-30,0,0,4.54,4.1,5,4,0,3,1,1.60
8,April,2,1,3.86,30.1,30,13,2,15,19,1.48
9,2018-05-05,0,0,4.08,6.0,3,1,0,2,4,1.49
10,2018-05-10,1,0,4.00,5.1,4,2,1,2,5,1.44
11,2018-05-15,0,0,3.63,7.0,2,1,0,2,7,1.33
12,2018-05-22,0,0,3.32,5.0,2,0,0,4,6,1.32
13,2018-05-27,0,0,3.69,6.1,8,5,0,1,3,1.33
14,May,1,0,2.73,29.2,19,9,1,11,25,1.01
15,2018-06-02,1,0,3.39,5.2,3,0,0,1,5,1.28
16,2018-06-08,1,0,3.58,6.1,5,4,1,1,7,1.25
17,2018-06-13,1,0,3.32,6.0,4,0,0,3,7,1.24
18,2018-06-18,0,1,3.18,6.1,6,1,0,2,2,1.24
19,2018-06-24,0,1,3.82,4.1,9,8,1,5,5,1.34
20,2018-06-30,0,0,3.71,5.0,4,1,0,3,5,1.34
21,June,3,2,3.74,33.2,31,14,2,15,31,1.37
22,2018-07-05,1,0,3.63,7.0,3,2,0,1,7,1.29
23,2018-07-10,1,0,3.78,5.2,7,4,0,3,3,1.31
24,2018-07-15,0,0,3.68,5.1,2,1,1,0,2,1.27
25,2018-07-23,1,0,3.58,5.2,2,1,1,0,9,1.23
26,2018-07-28,1,0,3.45,7.0,3,1,1,1,6,1.19
27,July,4,0,2.64,30.2,17,9,3,5,27,0.72
28,2018-08-02,0,1,3.89,4.1,5,8,3,4,3,1.22
29,2018-08-08,1,0,3.91,6.0,6,3,1,1,3,1.22
30,2018-08-14,1,0,3.72,7.0,3,0,0,2,10,1.19
31,2018-08-19,1,0,3.58,6.0,4,0,0,0,3,1.17
32,2018-08-25,0,1,3.61,6.0,8,3,0,4,7,1.20
33,2018-08-31,1,0,3.53,6.1,6,1,0,2,6,1.21
34,August,4,2,3.79,35.2,32,15,4,13,32,1.26
35,2018-09-05,0,1,3.59,4.2,7,3,1,1,5,1.22
36,2018-09-11,0,1,3.54,5.0,1,1,0,1,5,1.20
37,2018-09-16,0,1,3.54,5.0,3,2,0,3,4,1.20
38,2018-09-21,0,0,3.61,4.0,4,3,2,1,1,1.20
39,2018-09-26,1,0,3.56,5.0,1,1,0,2,3,1.18
40,September,1,3,3.80,23.2,16,10,3,8,18,1.01
41,2018-10-01,0,0,3.50,5.2,1,1,1,2,3,1.16
42,October,0,0,1.59,5.2,1,1,1,2,3,0.53
