,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-06-01,0,0,0.00,1.0,1,0,0,0,2,1.00
1,2021-06-04,0,0,6.00,2.0,1,2,1,2,2,1.33
2,2021-06-06,0,0,4.91,0.2,1,0,0,0,0,1.36
3,2021-06-08,0,0,3.86,1.0,0,0,0,0,2,1.07
4,2021-06-09,0,0,3.18,1.0,0,0,0,0,1,0.88
5,2021-06-12,0,0,2.70,1.0,1,0,0,0,1,0.90
6,2021-06-14,0,0,2.35,1.0,0,0,0,1,0,0.91
7,2021-06-18,0,0,2.08,1.0,0,0,0,0,2,0.81
8,2021-06-19,0,0,1.86,1.0,0,0,0,0,1,0.72
9,2021-06-22,0,0,1.69,1.0,1,0,0,0,2,0.75
10,2021-06-23,1,0,1.54,1.0,2,0,0,0,1,0.86
11,2021-06-26,0,0,1.46,0.2,1,0,0,0,0,0.89
12,2021-06-28,0,0,1.35,1.0,0,0,0,0,2,0.83
13,June,1,0,1.35,13.1,8,2,1,3,16,0.83
14,2021-07-02,0,0,1.26,1.0,0,0,0,0,0,0.77
15,2021-07-03,1,0,1.17,1.0,0,0,0,1,2,0.78
16,2021-07-06,0,0,1.10,1.0,0,0,0,0,1,0.73
17,2021-07-09,0,0,1.04,1.0,1,0,0,1,0,0.81
18,2021-07-11,0,0,0.98,1.0,0,0,0,0,1,0.76
19,2021-07-16,0,0,1.42,0.2,3,1,1,1,2,0.95
20,2021-07-18,0,0,1.35,1.0,1,0,0,1,0,1.00
21,2021-07-19,0,0,1.29,1.0,0,0,0,0,1,0.95
22,2021-07-23,0,1,1.69,0.1,0,1,0,3,0,1.08
23,2021-07-28,0,0,1.61,1.0,1,0,0,0,2,1.07
24,2021-07-29,0,0,1.54,1.0,0,0,0,0,2,1.03
25,2021-07-31,0,0,1.48,1.0,0,0,0,0,0,0.99
26,July,1,1,1.64,11.0,6,2,1,7,11,1.18
27,2021-08-01,0,0,1.42,1.0,0,0,0,0,1,0.95
28,2021-08-05,0,0,1.37,1.0,0,0,0,2,1,0.99
29,2021-08-06,0,0,1.32,1.0,0,0,0,1,1,0.99
30,2021-08-07,0,0,1.27,1.0,0,0,0,0,0,0.95
31,2021-08-10,0,0,1.23,1.0,0,0,0,0,1,0.92
32,2021-08-11,0,0,1.19,1.0,1,0,0,1,1,0.96
33,2021-08-14,0,1,1.76,0.1,2,2,0,1,0,1.04
34,2021-08-15,0,0,1.74,0.1,1,0,0,0,0,1.06
35,2021-08-17,0,0,1.72,0.1,0,0,0,0,1,1.05
36,2021-08-18,0,0,1.67,1.0,1,0,0,0,0,1.05
37,2021-08-21,0,0,1.62,1.0,1,0,0,0,1,1.05
38,2021-08-22,1,0,1.57,1.0,0,0,0,0,2,1.02
39,2021-08-25,0,0,1.53,1.0,1,0,0,0,1,1.02
40,2021-08-26,0,0,1.50,0.2,1,0,0,2,0,1.08
41,2021-08-30,0,0,1.70,1.0,2,1,0,1,0,1.14
42,August,1,1,2.13,12.2,10,3,0,8,10,1.42
43,2021-09-01,0,1,1.67,0.2,0,0,0,1,1,1.14
44,2021-09-03,0,0,1.63,1.0,1,0,0,1,0,1.16
45,2021-09-05,0,0,1.59,1.0,0,0,0,0,0,1.13
46,2021-09-06,0,0,1.55,1.0,0,0,0,0,0,1.11
47,2021-09-10,0,0,1.48,2.0,0,0,0,0,2,1.05
48,2021-09-13,0,0,1.41,2.0,1,0,0,0,1,1.03
49,2021-09-15,0,1,1.80,0.1,2,2,0,0,1,1.07
50,2021-09-17,0,0,1.76,1.0,0,0,0,0,1,1.04
51,2021-09-18,0,0,1.72,1.0,1,0,0,0,0,1.04
52,2021-09-21,0,0,1.69,1.0,0,0,0,0,0,1.02
53,2021-09-22,0,0,1.66,0.2,2,0,0,0,1,1.05
54,2021-09-23,0,1,1.65,0.1,0,0,0,1,0,1.06
55,2021-09-25,0,0,1.62,1.0,3,0,0,0,1,1.10
56,2021-09-29,1,0,1.59,1.0,1,0,0,0,1,1.10
57,2021-09-30,0,0,1.57,0.2,1,0,0,1,1,1.12
58,September,1,3,1.23,14.2,12,2,0,4,10,1.09
59,2021-10-01,0,0,1.54,1.0,1,0,0,0,1,1.12
60,2021-10-03,0,0,1.51,1.0,0,0,0,0,2,1.10
61,October,0,0,0.00,2.0,1,0,0,0,3,0.50
