,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-05,1,0,1.50,6.0,3,1,1,0,5,0.50
1,2021-04-11,0,0,4.09,5.0,7,4,2,1,7,1.00
2,2021-04-20,0,1,6.28,3.1,4,5,2,4,0,1.33
3,2021-04-25,0,1,5.49,5.1,6,2,0,1,2,1.32
4,April,1,2,5.49,19.2,20,12,5,6,14,1.32
5,2021-05-01,0,1,7.83,3.1,8,8,2,2,0,1.57
6,2021-05-07,1,0,6.43,5.0,4,0,0,2,5,1.50
7,2021-05-14,0,1,6.62,6.0,5,5,3,2,4,1.44
8,2021-05-19,0,1,6.08,6.0,5,2,0,4,2,1.45
9,2021-05-24,0,0,5.48,6.0,5,1,0,2,3,1.41
10,2021-05-30,0,1,5.90,4.1,6,5,0,1,5,1.43
11,May,1,4,6.16,30.2,33,21,5,13,19,1.50
12,2021-06-04,0,1,7.28,0.1,6,8,1,2,1,1.58
13,2021-06-11,0,1,7.35,2.0,3,2,0,0,2,1.58
14,2021-06-13,0,0,7.57,2.0,4,3,1,2,1,1.63
15,2021-06-21,1,0,7.31,2.0,0,0,0,2,3,1.61
16,2021-06-24,0,0,7.18,1.0,0,0,0,0,0,1.58
17,2021-06-30,0,0,8.06,2.2,7,8,3,2,0,1.66
18,June,1,2,18.90,10.0,20,21,5,8,7,2.80
