,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-29,1,0,0.00,2.1,0,0,0,4,0,1.71
1,March,1,0,0.00,2.1,0,0,0,4,0,1.71
2,2019-04-03,0,0,4.15,2.0,2,2,1,0,3,1.38
3,2019-04-09,1,0,2.84,2.0,1,0,0,0,2,1.11
4,2019-04-10,0,0,5.40,0.1,3,2,0,1,0,1.65
5,2019-04-13,0,1,5.19,2.0,1,1,1,0,3,1.38
6,2019-04-17,0,0,4.66,1.0,0,0,0,1,2,1.34
7,2019-04-18,0,0,4.63,2.0,1,1,1,0,3,1.20
8,2019-04-22,1,0,3.95,2.0,1,0,0,1,2,1.17
9,2019-04-26,0,0,3.24,3.0,3,0,0,1,3,1.20
10,2019-04-28,0,1,4.34,2.0,4,3,0,1,3,1.34
11,April,2,2,4.96,16.1,16,9,3,5,21,1.29
12,2019-05-04,0,0,4.58,1.0,2,1,0,0,2,1.37
13,2019-05-07,0,0,4.79,1.0,1,1,0,2,1,1.45
14,2019-05-09,0,0,4.57,1.0,0,0,0,0,1,1.38
15,2019-05-10,0,0,4.37,1.0,0,0,0,1,0,1.37
16,2019-05-13,0,0,4.18,1.0,0,0,0,0,1,1.31
17,2019-05-18,0,0,4.56,2.0,2,2,2,0,4,1.29
18,2019-05-21,0,0,4.39,1.0,0,0,0,0,1,1.24
19,2019-05-24,0,0,4.28,0.2,0,0,0,0,1,1.21
20,2019-05-26,0,0,4.23,0.1,1,0,0,1,1,1.27
21,2019-05-27,0,1,4.40,1.0,2,1,0,0,0,1.29
22,2019-05-30,0,0,4.25,1.0,1,0,0,0,1,1.28
23,2019-05-31,0,1,4.70,1.0,4,2,0,0,1,1.37
24,May,0,2,5.25,12.0,13,7,2,4,14,1.42
25,2019-06-03,0,0,4.50,1.1,0,0,0,0,2,1.31
26,2019-06-05,0,0,4.36,1.0,1,0,0,0,0,1.30
27,2019-06-08,0,0,4.24,1.0,1,0,0,1,1,1.32
28,2019-06-10,0,0,4.63,1.0,3,2,1,0,0,1.37
29,2019-06-14,0,0,5.05,0.2,2,2,0,1,1,1.43
30,2019-06-18,0,0,4.91,1.0,2,0,0,0,2,1.45
31,2019-06-21,0,0,5.12,2.0,2,2,0,1,2,1.45
32,2019-06-23,1,0,4.99,1.0,0,0,0,0,1,1.41
33,2019-06-25,0,0,4.79,1.2,1,0,0,1,0,1.40
34,2019-06-28,0,0,4.75,0.1,0,0,0,0,0,1.39
35,2019-06-30,0,0,5.83,0.0,3,5,0,2,0,1.51
36,June,1,0,9.00,11.0,15,11,1,6,9,1.91
37,2019-07-03,0,0,5.74,0.2,0,0,0,1,2,1.51
38,2019-07-13,0,0,5.48,2.0,1,0,0,0,2,1.47
39,2019-07-17,0,0,5.36,1.0,1,0,0,0,3,1.46
40,2019-07-19,0,0,5.91,0.1,4,3,1,0,0,1.53
41,July,0,0,6.75,4.0,6,3,1,1,7,1.75
42,2019-08-11,0,0,5.66,2.0,2,0,0,0,2,1.51
43,2019-08-14,0,0,5.51,3.0,2,1,0,0,3,1.46
44,2019-08-17,0,0,5.43,2.1,2,1,0,1,3,1.45
45,2019-08-21,0,0,5.33,1.0,1,0,0,0,2,1.44
46,2019-08-23,0,0,5.27,0.2,2,0,0,0,1,1.46
47,2019-08-26,0,0,5.14,1.1,1,0,0,0,3,1.45
48,2019-08-29,1,0,5.21,1.0,1,1,0,2,0,1.47
49,August,1,0,2.38,11.1,11,3,0,3,14,1.24
50,2019-09-01,0,0,5.01,2.1,1,0,0,0,3,1.43
51,2019-09-06,0,0,4.95,0.2,0,0,0,1,0,1.43
52,2019-09-08,0,0,4.90,0.2,0,0,0,0,0,1.42
53,2019-09-11,0,0,4.87,0.1,0,0,0,0,0,1.41
54,2019-09-12,0,0,4.79,1.0,1,0,0,0,0,1.40
55,2019-09-15,0,0,4.64,2.0,1,0,0,0,1,1.38
56,2019-09-17,0,1,4.98,1.0,3,3,0,1,2,1.42
57,2019-09-22,0,0,4.86,1.2,2,0,0,1,3,1.43
58,2019-09-24,0,0,4.79,1.0,1,0,0,1,3,1.43
59,2019-09-27,0,0,4.71,3.0,2,1,1,0,2,1.40
60,September,0,1,2.63,13.2,11,4,1,4,14,1.10
