,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-01,0,0,0.00,2.0,1,0,0,2,2,1.50
1,2018-04-04,0,0,1.80,3.0,2,1,0,2,5,1.40
2,2018-04-07,0,0,1.50,1.0,0,0,0,1,1,1.33
3,2018-04-11,0,1,6.75,0.2,3,4,0,0,2,1.65
4,2018-04-16,0,0,6.23,2.0,1,1,1,1,1,1.50
5,2018-04-19,0,0,5.84,3.2,3,2,0,3,7,1.54
6,2018-04-27,0,0,4.70,3.0,2,0,0,1,4,1.43
7,April,0,1,4.70,15.1,12,8,1,10,22,1.43
8,2018-05-01,0,0,7.71,1.0,4,6,0,2,1,1.71
9,2018-05-08,1,0,6.75,2.1,1,0,0,0,3,1.55
10,2018-05-13,0,0,6.10,2.0,2,0,0,1,3,1.55
11,2018-05-19,0,0,5.96,2.0,3,1,1,0,2,1.54
12,2018-05-22,0,0,5.70,1.0,0,0,0,0,2,1.48
13,2018-05-24,0,0,5.26,2.0,1,0,0,0,2,1.40
14,2018-05-26,0,0,4.88,2.0,2,0,0,1,2,1.41
15,2018-05-29,0,0,4.82,0.1,0,0,0,1,1,1.43
16,2018-05-31,0,0,4.50,2.0,2,0,0,0,1,1.40
17,May,1,0,4.30,14.2,15,7,1,5,17,1.36
18,2018-06-02,0,0,4.35,1.0,0,0,0,1,1,1.39
19,2018-06-05,0,0,4.36,2.0,1,1,1,1,3,1.36
20,2018-06-07,0,0,4.89,2.0,3,3,1,1,2,1.40
21,2018-06-15,0,0,4.75,1.0,0,0,0,0,0,1.36
22,2018-06-17,0,0,4.50,2.0,1,0,0,1,1,1.34
23,2018-06-19,0,0,4.28,2.0,2,0,0,0,4,1.33
24,2018-06-22,0,1,4.29,2.0,1,1,0,2,2,1.33
25,2018-06-25,0,0,4.71,0.0,1,2,1,1,0,1.38
26,2018-06-27,0,0,4.60,1.0,0,0,0,1,1,1.37
27,2018-06-30,0,0,4.40,2.0,0,0,0,0,3,1.31
28,June,0,1,4.20,15.0,9,7,3,8,17,1.13
29,2018-07-01,0,0,4.30,1.0,0,0,0,0,1,1.28
30,2018-07-04,0,0,4.70,0.0,1,2,0,2,0,1.35
31,2018-07-06,0,0,5.06,2.0,5,3,0,1,6,1.42
32,2018-07-10,0,0,4.89,1.2,2,0,0,0,2,1.41
33,2018-07-12,0,0,4.80,1.0,1,0,0,1,2,1.42
34,2018-07-14,0,0,4.67,1.1,2,0,0,3,3,1.48
35,2018-07-22,0,0,4.58,1.0,0,0,0,0,1,1.45
36,2018-07-26,0,0,4.34,3.0,0,0,0,4,1,1.45
37,July,0,0,4.09,11.0,11,5,0,11,16,2.00
38,2018-08-01,0,0,4.27,3.0,2,1,1,1,5,1.42
39,2018-08-07,0,0,4.14,4.0,2,1,1,0,9,1.37
40,2018-08-12,0,0,3.97,5.0,2,1,0,2,6,1.32
41,2018-08-18,0,1,4.10,6.2,3,4,1,3,4,1.29
42,2018-08-23,0,0,4.18,5.0,5,3,0,3,8,1.31
43,2018-08-31,0,1,3.95,7.0,2,1,1,1,6,1.23
44,August,0,2,3.23,30.2,16,11,4,10,38,0.85
45,2018-09-05,0,1,4.64,0.2,5,7,1,2,2,1.31
46,2018-09-11,0,1,4.48,7.0,6,2,2,0,3,1.27
47,2018-09-17,1,0,4.22,6.0,2,0,0,2,6,1.24
48,2018-09-22,0,1,4.23,6.0,6,3,1,2,6,1.24
49,2018-09-28,0,0,4.27,5.1,7,3,2,3,9,1.27
50,September,1,3,5.40,25.0,26,15,6,9,26,1.40
