,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,March,0,0,1.59,1,0,5.2,5,1,1,1,0,9,0.88
1,2018-03-31,0,0,1.59,1,0,5.2,5,1,1,1,0,9,0.88
2,2018-04-07,0,1,5.06,1,0,5.0,9,5,5,1,0,5,1.31
3,2018-04-13,1,0,5.29,1,0,6.1,5,4,4,2,1,7,1.18
4,2018-04-19,1,0,4.13,1,0,7.0,3,1,1,1,1,2,1.00
5,2018-04-25,0,1,4.80,1,0,6.0,9,5,5,1,1,9,1.13
6,2018-04-30,1,0,4.50,1,0,6.0,4,2,2,0,1,10,1.08
7,April,3,2,5.04,5,0,30.1,30,17,17,5,4,33,1.12
8,2018-05-05,0,0,4.10,1,0,5.2,5,1,1,1,2,5,1.10
9,2018-05-10,0,0,3.70,1,0,7.0,4,1,1,0,0,6,1.03
10,2018-05-15,0,0,3.46,1,0,6.0,4,1,1,0,1,5,1.01
11,2018-05-21,0,1,3.71,1,0,6.0,5,4,4,3,0,9,0.99
12,2018-05-27,0,1,3.65,1,0,6.0,6,2,2,1,3,5,1.04
13,May,0,2,2.64,5,0,30.2,24,9,9,5,6,30,0.98
14,2018-06-02,1,0,3.44,1,0,6.2,7,1,1,0,1,6,1.05
15,2018-06-08,1,0,3.53,1,0,5.2,8,4,3,2,2,5,1.10
16,2018-06-13,0,1,3.87,1,0,4.2,5,5,5,1,4,7,1.15
17,2018-06-18,1,0,3.90,1,0,6.1,7,3,3,2,2,5,1.17
18,2018-06-23,1,0,3.66,1,0,6.0,2,0,0,0,0,7,1.11
19,2018-06-28,1,0,3.41,1,0,7.0,7,0,0,0,0,6,1.11
20,June,5,1,2.97,6,0,36.1,36,13,12,5,9,36,1.24
21,2018-07-03,1,0,3.36,1,0,6.2,7,2,2,0,1,4,1.11
22,2018-07-08,0,0,3.39,1,0,4.1,6,2,2,0,3,5,1.15
23,2018-07-14,1,0,3.18,1,0,7.2,4,0,0,0,0,7,1.11
24,2018-07-22,1,0,3.05,1,0,8.0,2,1,1,1,1,13,1.06
25,2018-07-27,1,0,2.96,1,0,7.0,6,1,1,1,0,6,1.05
26,July,4,0,1.60,5,0,33.2,25,6,6,2,5,35,0.89
27,2018-08-02,0,1,2.96,1,0,6.0,4,2,2,1,1,5,1.04
28,2018-08-07,0,1,2.89,1,0,7.0,3,1,1,1,4,4,1.04
29,2018-08-13,0,1,3.00,1,0,6.1,6,4,4,2,2,6,1.05
30,2018-08-19,0,0,3.06,1,0,6.0,5,3,3,1,1,7,1.05
31,2018-08-26,1,0,2.93,1,0,6.2,5,1,0,0,2,6,1.05
32,2018-08-31,0,1,2.97,1,0,7.1,6,3,3,2,1,5,1.05
33,August,1,4,2.97,6,0,39.1,29,14,13,7,11,33,1.02
34,2018-09-06,0,0,3.08,1,0,5.1,6,5,4,2,2,4,1.06
35,2018-09-11,1,0,3.11,1,0,6.2,6,3,3,0,0,5,1.05
36,2018-09-16,0,1,3.20,1,0,6.1,8,4,4,1,2,2,1.07
37,2018-09-21,0,1,3.21,1,0,7.1,4,3,3,0,2,6,1.06
38,2018-09-26,1,0,3.21,1,0,6.0,8,2,2,0,2,6,1.08
39,September,2,2,4.55,5,0,31.2,32,17,16,3,8,23,1.26
