,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-29,0,0,6.00,3.0,1,2,1,3,2,1.33
1,July,0,0,6.00,3.0,1,2,1,3,2,1.33
2,2020-08-04,0,1,6.43,4.0,3,3,2,4,4,1.57
3,2020-08-10,1,0,4.85,6.0,7,2,0,3,2,1.62
4,2020-08-17,0,0,7.80,2.0,5,6,2,1,1,1.80
5,2020-08-23,1,0,5.57,6.0,1,0,0,1,6,1.38
6,2020-08-30,0,0,4.33,6.0,1,0,0,4,6,1.26
7,August,2,1,4.13,24.0,17,11,4,13,19,1.25
8,2020-09-06,1,0,4.09,6.0,4,2,2,4,4,1.27
9,2020-09-13,0,0,4.11,2.0,1,1,0,5,5,1.37
10,2020-09-20,0,0,4.20,5.2,2,3,1,4,6,1.33
11,2020-09-26,1,0,4.34,5.0,6,3,2,2,2,1.36
12,September,2,0,4.34,18.2,13,9,5,15,17,1.50
