,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-01,0,0,0.00,0,1,3.0,1,0,0,0,0,2,0.33
1,2019-04-07,0,0,0.00,0,0,1.0,1,0,0,0,2,1,1.00
2,2019-04-28,0,0,0.00,0,0,4.0,1,0,0,0,2,4,0.88
3,April,0,0,0.00,0,1,8.0,3,0,0,0,4,7,0.88
4,2019-05-09,1,0,0.00,0,0,1.0,1,0,0,0,0,2,0.89
5,2019-05-12,0,0,2.25,0,0,3.0,4,3,3,0,1,3,1.08
6,2019-05-31,0,0,3.18,1,0,5.0,6,3,3,0,2,4,1.24
7,May,1,0,6.00,1,0,9.0,11,6,6,0,3,9,1.56
8,2019-06-05,0,0,3.27,1,0,5.0,3,2,2,1,1,7,1.14
9,2019-06-11,0,1,4.32,1,0,3.0,7,4,4,1,1,1,1.32
10,June,0,1,6.75,2,0,8.0,10,6,6,2,2,8,1.50
11,2019-08-15,0,0,4.33,0,0,2.0,2,1,1,0,3,2,1.41
12,August,0,0,4.50,0,0,2.0,2,1,1,0,3,2,2.50
13,2019-09-02,0,0,5.20,0,0,0.2,3,3,3,0,3,1,1.59
14,2019-09-11,0,0,4.85,0,0,2.0,2,0,0,0,1,1,1.58
15,2019-09-17,0,0,4.70,0,0,1.0,1,0,0,0,0,1,1.57
16,2019-09-23,0,0,5.23,0,0,0.1,1,2,2,0,2,0,1.65
17,2019-09-24,0,0,4.76,0,0,3.0,3,0,0,0,0,2,1.59
18,2019-09-29,0,0,4.42,0,0,2.2,3,0,0,0,0,3,1.55
19,September,0,0,4.66,0,0,9.2,13,5,5,0,6,8,1.97
