,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,0,1,3.00,6.0,6,2,0,2,4,1.33
1,2021-04-09,1,0,1.38,7.0,3,0,0,0,6,0.85
2,2021-04-14,0,1,5.27,0.2,7,6,1,0,0,1.32
3,2021-04-20,0,1,6.75,5.0,7,6,2,0,4,1.34
4,2021-04-26,0,0,5.81,7.2,5,3,1,1,4,1.18
5,April,1,3,5.81,26.1,28,17,4,3,18,1.18
6,2021-05-02,1,0,4.78,5.2,3,0,0,4,6,1.19
7,2021-05-07,0,0,3.83,8.0,3,0,0,0,7,1.03
8,2021-05-13,1,0,3.56,8.0,2,2,1,3,2,0.96
9,2021-05-18,1,0,3.93,7.0,7,5,3,1,4,0.98
10,2021-05-23,0,0,4.14,3.2,5,3,1,1,1,1.02
11,May,3,0,2.78,32.1,20,10,5,9,20,0.90
12,2021-07-08,0,0,4.31,4.0,5,3,2,0,4,1.04
13,2021-07-18,1,0,4.19,6.0,4,2,1,1,3,1.02
14,2021-07-23,0,0,4.30,6.2,8,4,1,2,3,1.06
15,2021-07-28,1,0,4.26,5.0,7,2,1,1,4,1.10
16,July,2,0,4.57,21.2,24,11,5,4,14,1.29
17,2021-08-03,0,1,4.64,5.0,10,6,2,0,0,1.15
18,2021-08-08,0,0,4.84,4.0,2,4,1,3,6,1.15
19,2021-08-13,1,0,4.64,7.2,5,2,1,0,9,1.11
20,2021-08-18,0,0,4.87,4.2,6,5,1,2,2,1.14
21,2021-08-25,1,0,4.78,5.2,8,2,1,3,4,1.18
22,2021-08-31,1,0,4.49,7.0,2,0,0,0,7,1.13
23,August,3,1,5.03,34.0,33,19,6,8,28,1.21
24,2021-09-05,1,0,4.53,5.0,8,3,0,3,5,1.17
25,2021-09-11,0,1,4.45,6.0,4,2,0,2,3,1.16
26,2021-09-17,0,1,4.59,6.0,7,5,2,1,6,1.17
27,2021-09-23,0,0,4.54,5.1,6,2,0,1,4,1.18
28,2021-09-29,0,0,4.67,6.0,7,5,1,3,2,1.20
29,September,1,2,5.40,28.1,32,17,3,10,20,1.48
