,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-18,0,0,13.50,0.2,2,1,0,1,1,4.50
1,2021-04-25,0,0,27.00,0.1,1,2,0,1,0,5.00
2,2021-04-26,0,0,20.25,0.1,0,0,0,0,0,3.75
3,April,0,0,20.25,1.1,3,3,0,2,1,3.75
4,2021-07-02,0,0,9.00,1.2,1,0,0,0,0,2.00
5,2021-07-03,1,0,6.75,1.0,0,0,0,0,2,1.50
6,2021-07-23,0,0,9.64,0.2,2,2,0,0,0,1.71
7,2021-07-25,0,0,6.75,2.0,0,0,0,0,2,1.20
8,2021-07-27,0,0,6.43,0.1,0,0,0,0,0,1.14
9,2021-07-29,0,0,5.63,1.0,1,0,0,0,1,1.13
10,2021-07-30,0,0,6.00,1.0,2,1,0,1,0,1.33
11,July,1,0,3.52,7.2,6,3,0,1,5,0.91
12,2021-08-03,0,0,5.40,1.0,1,0,0,1,1,1.40
13,2021-08-06,0,0,5.06,0.2,1,0,0,0,0,1.41
14,2021-08-07,1,0,4.63,1.0,2,0,0,0,2,1.46
15,2021-08-10,0,0,4.50,0.1,0,0,0,0,1,1.42
16,2021-08-11,1,0,3.86,2.0,0,0,0,0,2,1.21
17,2021-08-13,0,0,4.30,0.2,1,1,0,0,2,1.23
18,2021-08-16,0,0,4.70,0.2,2,1,0,1,1,1.37
19,2021-08-19,0,0,4.41,1.0,0,0,0,0,0,1.29
20,2021-08-22,0,0,3.93,2.0,3,0,0,1,1,1.36
21,2021-08-25,0,0,3.54,2.0,0,0,0,3,1,1.38
22,2021-08-27,0,0,4.22,1.0,2,2,1,0,2,1.41
23,2021-08-29,0,0,3.91,1.2,0,0,0,0,1,1.30
24,August,2,0,2.57,14.0,12,4,1,6,14,1.29
25,2021-09-01,0,0,4.50,1.0,3,2,1,0,2,1.38
26,2021-09-03,0,0,4.32,1.0,1,0,0,0,1,1.36
27,2021-09-04,0,0,4.15,1.0,1,0,0,0,0,1.35
28,2021-09-07,0,0,4.00,1.0,0,0,0,0,1,1.30
29,2021-09-08,0,0,3.86,1.0,1,0,0,1,0,1.32
30,2021-09-17,0,0,3.72,1.0,0,0,0,0,0,1.28
31,2021-09-21,0,0,3.64,0.2,0,0,0,1,1,1.28
32,2021-09-22,0,0,3.52,1.0,2,0,0,0,2,1.30
33,2021-09-25,0,0,3.34,1.2,0,0,0,0,0,1.24
34,2021-09-29,0,0,4.18,0.0,2,3,0,2,0,1.36
35,2021-09-30,0,0,4.13,0.1,0,0,0,0,0,1.35
36,September,0,0,4.66,9.2,10,5,1,4,7,1.45
37,2021-10-01,0,0,4.59,0.2,3,2,0,0,0,1.41
38,October,0,0,27.00,0.2,3,2,0,0,0,4.50
