,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,0,0,1.0,1,0,0,0,0,1,1.00
1,2021-04-04,0,0,0.00,0,0,1.1,2,0,0,0,0,2,1.29
2,2021-04-06,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.90
3,2021-04-08,0,0,2.25,0,0,0.2,3,1,1,0,0,1,1.50
4,2021-04-10,0,0,3.60,0,0,1.0,2,1,1,0,0,1,1.60
5,2021-04-12,0,0,3.18,0,0,0.2,1,0,0,0,0,0,1.59
6,2021-04-16,1,0,4.26,0,0,0.2,3,1,1,0,0,0,1.89
7,2021-04-19,0,0,3.86,0,0,0.2,0,0,0,0,0,1,1.71
8,2021-04-23,0,0,4.50,0,0,1.0,1,1,1,1,0,1,1.63
9,2021-04-26,0,0,4.00,0,0,1.0,1,0,0,0,0,1,1.56
10,2021-04-30,0,0,3.60,0,0,1.0,1,0,0,0,0,1,1.50
11,April,1,0,3.60,0,0,10.0,15,4,4,1,0,10,1.50
12,2021-05-02,0,0,3.27,0,0,1.0,0,0,0,0,2,0,1.55
13,2021-05-05,0,0,2.84,0,0,1.2,1,0,0,0,1,1,1.50
14,2021-05-06,0,0,4.15,0,0,0.1,1,2,2,0,1,1,1.62
15,2021-05-09,1,0,3.77,0,0,1.1,0,0,0,0,2,0,1.60
16,2021-05-11,0,1,4.91,0,0,0.1,1,2,2,0,1,0,1.70
17,2021-05-16,0,0,6.14,0,0,0.0,3,2,2,1,0,0,1.91
18,2021-05-18,0,0,5.74,0,0,1.0,0,0,0,0,0,2,1.79
19,2021-05-19,0,0,5.40,0,0,1.0,1,0,0,0,0,1,1.74
20,2021-05-20,0,0,5.19,0,0,0.2,0,0,0,0,1,1,1.73
21,2021-05-23,0,0,4.91,0,0,1.0,2,0,0,0,1,1,1.80
22,2021-05-25,0,0,4.58,0,0,1.1,0,0,0,0,0,1,1.68
23,2021-05-27,0,1,6.30,0,0,0.1,3,4,4,0,1,1,1.85
24,May,1,2,9.00,0,0,10.0,12,10,10,1,10,9,2.20
25,2021-06-15,0,0,6.43,0,0,1.0,2,1,1,1,1,0,1.90
26,2021-06-30,0,0,6.33,0,0,0.1,1,0,0,0,0,0,1.92
27,June,0,0,6.75,0,0,1.1,3,1,1,1,1,0,3.00
28,2021-07-02,0,0,5.79,0,0,2.0,0,0,0,0,2,0,1.84
29,2021-07-04,0,0,6.46,0,0,0.1,2,2,2,0,0,0,1.90
30,July,0,0,7.71,0,0,2.1,2,2,2,0,2,0,1.71
31,2021-08-11,0,0,6.51,0,0,4.0,4,3,3,1,1,4,1.81
32,2021-08-19,0,0,6.97,0,0,3.1,7,4,4,2,1,2,1.87
33,August,0,0,8.59,0,0,7.1,11,7,7,3,2,6,1.77
