,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-08-18,0,0,2.25,4.0,5,1,1,0,2,1.25
1,2021-08-22,0,0,1.80,1.0,2,0,0,0,1,1.40
2,2021-08-25,0,0,1.29,2.0,1,0,0,1,4,1.29
3,2021-08-27,0,1,2.25,1.0,2,1,1,1,0,1.50
4,August,0,1,2.25,8.0,10,2,2,2,7,1.50
5,2021-09-02,0,0,1.59,3.1,0,0,0,0,4,1.06
6,2021-09-07,0,1,2.20,5.0,6,2,2,1,2,1.16
7,2021-09-14,1,0,2.53,5.0,4,2,1,2,3,1.17
8,2021-09-19,0,0,2.84,4.0,4,2,0,1,1,1.18
9,2021-09-25,0,0,2.87,6.0,3,2,2,0,4,1.05
10,September,1,1,3.09,23.1,17,8,5,4,14,0.90
11,2021-10-02,0,0,2.80,4.0,3,1,1,2,7,1.08
12,October,0,0,2.25,4.0,3,1,1,2,7,1.25
