,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-08,0,0,4.50,1,0,4.0,3,3,2,1,2,5,1.25
1,2018-04-14,1,0,3.38,1,0,6.2,7,3,2,0,2,1,1.31
2,2018-04-19,1,0,2.04,1,0,7.0,1,0,0,0,2,10,0.96
3,2018-04-25,1,0,1.82,1,0,7.0,4,3,1,0,2,2,0.93
4,2018-04-30,0,1,3.49,1,0,3.2,8,6,6,0,2,2,1.16
5,April,3,1,3.49,5,0,28.1,23,15,11,1,10,20,1.16
6,2018-05-06,0,0,3.15,1,0,6.0,2,1,1,1,2,2,1.08
7,2018-05-11,0,0,2.59,1,0,7.1,5,0,0,0,2,5,1.06
8,2018-05-18,0,1,2.82,1,0,3.0,5,4,2,0,2,1,1.14
9,2018-05-23,1,0,2.45,1,0,6.2,7,0,0,0,1,7,1.15
10,2018-05-29,1,0,2.16,1,0,7.0,6,0,0,0,2,5,1.15
11,May,2,1,0.90,5,0,30.0,25,5,3,1,9,20,1.13
12,2018-06-03,0,1,2.66,1,0,6.0,8,5,5,1,0,4,1.17
13,2018-06-09,0,1,2.97,1,0,5.1,4,5,4,1,3,4,1.18
14,2018-06-15,0,1,3.33,1,0,3.1,7,8,4,1,2,1,1.25
15,2018-06-20,0,0,3.42,1,0,6.0,4,3,3,2,2,5,1.23
16,2018-06-26,0,1,3.54,1,0,5.0,9,6,3,2,1,5,1.27
17,June,0,4,6.66,5,0,25.2,32,27,19,7,8,19,1.56
18,2018-07-01,0,0,3.54,1,0,5.0,4,3,2,0,2,2,1.27
19,2018-07-07,1,0,3.47,1,0,7.0,6,2,2,1,1,8,1.25
20,2018-07-13,1,0,3.23,1,0,7.0,3,0,0,0,3,3,1.22
21,2018-07-20,0,0,3.47,1,0,3.1,6,5,4,0,3,2,1.27
22,2018-07-25,1,0,3.45,1,0,6.0,5,3,2,1,2,6,1.26
23,2018-07-31,1,0,3.32,1,0,7.0,6,1,1,0,0,7,1.24
24,July,4,0,2.80,6,0,35.1,30,14,11,2,11,28,1.16
25,2018-08-06,0,0,3.11,1,0,8.0,3,0,0,0,2,4,1.20
26,2018-08-12,0,1,3.33,1,0,5.0,8,5,5,1,2,4,1.23
27,2018-08-18,0,1,3.25,1,0,6.0,4,1,1,0,0,6,1.21
28,2018-08-24,0,1,3.37,1,0,6.0,6,4,4,2,3,5,1.22
29,2018-08-29,0,0,3.54,1,0,3.0,4,4,4,2,3,3,1.24
30,August,0,3,4.50,5,0,28.0,25,14,14,5,10,22,1.25
31,2018-09-04,1,0,3.61,1,0,7.1,8,4,4,2,2,11,1.25
32,2018-09-11,0,0,3.66,1,0,5.0,3,3,3,1,2,7,1.24
33,2018-09-17,0,0,3.77,1,0,5.0,9,4,4,0,1,6,1.26
34,2018-09-22,0,1,3.94,1,0,2.0,4,4,4,0,3,2,1.29
35,2018-09-27,0,1,3.96,1,0,6.0,6,3,3,2,1,3,1.29
36,September,1,2,6.39,5,0,25.1,30,18,18,5,9,29,1.54
