,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-05-11,0,0,2.25,0,0,4.0,6,1,1,1,1,5,1.75
1,2019-05-15,0,0,2.25,0,0,4.0,3,2,1,0,2,2,1.50
2,2019-05-21,0,0,2.45,0,0,3.0,1,1,1,1,0,3,1.18
3,2019-05-25,0,0,3.46,0,0,2.0,1,2,2,1,1,2,1.15
4,2019-05-29,1,0,2.81,0,0,3.0,0,0,0,0,0,5,0.94
5,May,1,0,2.81,0,0,16.0,11,6,5,3,4,17,0.94
6,2019-06-02,0,0,2.50,0,0,2.0,0,0,0,0,0,2,0.83
7,2019-06-05,0,0,2.37,0,0,1.0,1,0,0,0,2,0,0.95
8,2019-06-08,1,0,2.45,0,0,3.0,3,1,1,0,3,3,1.09
9,2019-06-12,1,0,2.25,0,0,2.0,1,0,0,0,2,2,1.13
10,2019-06-15,0,1,3.00,0,0,3.0,6,3,3,0,1,1,1.26
11,2019-06-19,0,1,4.45,0,0,1.1,6,5,5,2,0,1,1.41
12,2019-06-22,0,0,4.30,0,0,1.0,0,0,0,0,0,2,1.36
13,2019-06-25,0,0,4.15,0,0,1.0,1,1,0,0,0,0,1.35
14,2019-06-27,0,0,4.05,0,0,3.0,2,1,1,1,1,4,1.32
15,June,2,2,5.19,0,0,17.1,20,11,10,3,9,15,1.67
16,2019-07-03,0,1,4.63,0,0,1.2,2,3,3,1,1,2,1.34
17,2019-07-05,0,0,4.50,0,0,1.0,0,0,0,0,1,0,1.33
18,2019-07-07,0,0,4.85,0,0,3.0,3,3,3,0,2,4,1.36
19,2019-07-14,1,0,4.71,0,0,3.0,2,1,1,0,1,1,1.33
20,2019-07-17,0,0,4.60,0,0,1.0,1,0,0,0,0,0,1.33
21,2019-07-19,0,0,4.50,0,0,1.0,0,0,0,0,0,3,1.30
22,2019-07-21,1,0,4.40,0,0,1.0,1,0,0,0,0,0,1.29
23,2019-07-23,0,0,4.13,0,0,3.0,0,0,0,0,1,2,1.23
24,2019-07-26,0,0,4.10,0,0,0.1,0,0,0,0,0,0,1.22
25,2019-07-27,0,0,4.68,0,0,1.2,5,4,4,0,1,3,1.30
26,2019-07-30,0,0,4.56,0,0,1.1,1,1,0,0,0,1,1.29
27,2019-07-31,0,0,4.64,0,0,1.0,1,1,1,1,1,1,1.30
28,July,2,1,5.68,0,0,19.0,16,13,12,2,8,17,1.26
29,2019-08-03,0,1,4.75,0,0,0.2,1,1,1,1,0,0,1.30
30,2019-08-04,0,0,5.09,0,0,0.0,1,2,2,0,2,0,1.36
31,2019-08-06,0,0,5.07,0,0,2.0,3,1,1,0,1,3,1.38
32,2019-08-09,0,0,4.92,0,0,1.2,0,0,0,0,1,0,1.36
33,2019-08-11,0,0,4.84,0,0,1.0,1,0,0,0,0,0,1.35
34,2019-08-13,0,0,5.15,0,0,0.0,3,2,2,0,0,0,1.40
35,2019-08-15,0,0,5.06,0,0,1.0,2,0,0,0,0,0,1.41
36,2019-08-17,0,0,4.90,0,0,2.0,0,0,0,0,0,2,1.37
37,2019-08-19,0,0,4.82,0,0,1.0,1,0,0,0,1,2,1.38
38,2019-08-22,0,0,4.66,0,0,2.0,2,0,0,0,1,1,1.38
39,2019-08-27,0,0,4.55,0,0,1.2,5,5,0,2,2,0,1.45
40,2019-08-30,0,0,4.35,0,0,3.0,1,0,0,0,0,3,1.40
41,August,0,1,3.38,0,0,16.0,20,11,6,3,8,11,1.75
42,2019-09-04,0,0,4.43,0,0,0.2,2,1,1,0,0,2,1.42
43,2019-09-06,0,0,4.29,0,0,2.1,0,0,0,0,1,3,1.39
44,2019-09-12,0,0,4.17,0,0,2.0,1,0,0,0,2,3,1.39
45,2019-09-15,0,0,4.24,0,0,1.0,2,1,1,0,0,0,1.40
46,2019-09-17,0,0,4.26,0,0,1.2,3,2,1,0,2,2,1.43
47,2019-09-20,0,0,4.19,0,0,1.1,0,0,0,0,0,1,1.41
48,2019-09-22,0,0,4.17,0,0,0.1,0,0,0,0,0,1,1.40
49,2019-09-24,0,0,4.07,0,0,2.0,1,0,0,0,1,2,1.39
50,September,0,0,2.38,0,0,11.1,9,4,3,0,6,14,1.32
