,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-29,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.00
1,March,0,0,0.00,0,0,2.0,0,0,0,0,1,3,0.50
2,2019-03-31,0,0,0.00,0,0,1.0,0,0,0,0,1,2,0.50
3,2019-04-02,0,0,0.00,0,0,1.0,0,0,0,0,0,2,0.33
4,2019-04-06,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.25
5,2019-04-07,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.20
6,2019-04-09,0,0,0.00,0,0,0.1,1,0,0,0,1,0,0.56
7,2019-04-12,0,0,0.00,0,0,1.0,0,0,0,0,1,2,0.63
8,2019-04-15,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.55
9,2019-04-17,0,1,3.52,0,0,0.1,1,3,3,0,2,1,0.91
10,2019-04-19,1,0,2.89,0,0,1.2,0,0,0,0,2,0,0.96
11,2019-04-21,0,0,2.61,0,0,1.0,0,0,0,0,0,1,0.87
12,2019-04-24,0,0,2.38,0,0,1.0,0,0,0,0,1,3,0.88
13,2019-04-27,0,0,2.25,0,0,0.2,0,0,0,0,2,2,1.00
14,2019-04-29,0,0,2.13,0,0,0.2,0,0,0,0,2,2,1.11
15,April,1,1,2.53,0,0,10.2,2,3,3,0,11,16,1.22
16,2019-05-01,0,0,1.98,0,0,1.0,0,0,0,0,0,1,1.02
17,2019-05-02,0,0,1.84,0,0,1.0,0,0,0,0,0,1,0.95
18,2019-05-05,1,0,1.72,0,0,1.0,0,0,0,0,1,1,0.96
19,2019-05-07,0,0,1.62,0,0,1.0,0,0,0,0,0,1,0.90
20,2019-05-08,0,0,1.53,0,0,1.0,0,0,0,0,0,2,0.85
21,2019-05-11,0,0,1.50,0,0,0.1,0,0,0,0,1,0,0.89
22,2019-05-14,0,0,2.37,0,0,1.0,2,2,2,1,0,2,0.95
23,2019-05-15,1,0,2.33,0,0,0.1,0,0,0,0,0,1,0.93
24,2019-05-19,0,0,2.21,0,1,1.0,0,0,0,0,1,2,0.93
25,2019-05-20,0,0,2.11,0,0,1.0,0,0,0,0,0,2,0.89
26,2019-05-22,0,0,2.42,0,0,1.0,2,1,1,0,2,1,1.03
27,2019-05-26,0,0,2.31,0,0,1.0,0,0,0,0,0,2,0.99
28,2019-05-28,0,0,2.22,0,0,1.0,0,0,0,0,1,0,0.99
29,May,2,0,2.31,0,1,11.2,4,3,3,1,6,16,0.86
30,2019-06-01,0,0,2.13,0,0,1.0,1,0,0,0,0,2,0.99
31,2019-06-02,0,0,2.05,0,1,1.0,1,0,0,0,0,1,0.99
32,2019-06-04,0,0,1.98,0,0,1.0,0,0,0,0,0,1,0.95
33,2019-06-08,0,0,1.91,0,0,1.0,0,0,0,0,0,2,0.92
34,2019-06-10,0,0,1.84,0,0,1.0,0,0,0,0,0,0,0.89
35,2019-06-12,0,0,1.76,0,0,1.1,0,1,0,0,1,2,0.88
36,2019-06-13,1,0,1.71,0,0,1.0,1,0,0,0,2,2,0.95
37,2019-06-15,0,0,1.65,0,0,1.0,0,0,0,0,1,0,0.95
38,2019-06-16,1,0,1.60,0,0,1.0,1,0,0,0,0,1,0.95
39,2019-06-18,0,0,1.82,0,0,1.0,1,1,1,0,2,2,1.01
40,2019-06-21,1,0,1.77,0,0,1.0,0,0,0,0,2,2,1.04
41,2019-06-24,1,0,1.75,0,0,0.1,0,0,0,0,0,1,1.03
42,2019-06-25,0,0,1.70,0,1,1.0,1,0,0,0,0,2,1.03
43,June,4,0,0.71,0,2,12.2,6,2,1,0,8,18,1.11
44,2019-07-04,1,0,1.85,0,0,2.0,2,1,1,0,2,1,1.08
45,2019-07-06,0,0,1.80,0,0,1.0,0,0,0,0,0,1,1.05
46,2019-07-07,0,0,1.79,0,0,0.1,0,0,0,0,0,0,1.04
47,2019-07-14,0,0,1.74,0,0,1.0,0,0,0,0,0,3,1.02
48,2019-07-15,0,0,1.70,0,1,1.0,0,0,0,0,0,0,0.99
49,2019-07-17,0,0,1.84,0,1,1.2,1,1,1,0,2,4,1.02
50,2019-07-23,0,0,2.17,0,0,1.2,2,2,2,0,2,2,1.07
51,2019-07-26,0,0,2.12,0,0,1.0,0,0,0,0,0,0,1.05
52,2019-07-27,0,0,2.08,0,0,1.0,0,0,0,0,0,2,1.03
53,July,1,0,3.38,0,2,10.2,5,4,4,0,6,13,1.03
54,2019-08-03,0,0,2.03,0,0,1.0,1,0,0,0,0,0,1.03
55,2019-08-05,0,0,1.99,0,1,1.0,1,0,0,0,0,2,1.03
56,2019-08-07,0,0,1.95,0,0,1.0,1,0,0,0,0,1,1.03
57,2019-08-08,0,0,1.92,0,1,1.0,0,0,0,0,0,2,1.01
58,2019-08-11,0,0,1.87,0,0,1.1,1,0,0,0,0,2,1.00
59,2019-08-13,1,0,2.00,0,0,1.0,2,1,1,0,0,1,1.02
60,2019-08-14,0,0,1.96,0,0,1.0,0,0,0,0,0,1,1.00
61,2019-08-17,0,0,1.93,0,0,1.0,0,0,0,0,0,2,0.98
62,2019-08-21,0,0,2.05,0,0,1.0,1,1,1,0,1,2,1.00
63,2019-08-24,0,0,2.02,0,1,1.0,0,0,0,0,2,3,1.02
64,2019-08-28,0,0,1.98,0,1,1.0,0,0,0,0,0,3,1.00
65,2019-08-30,0,0,2.24,0,0,1.1,2,2,2,0,4,1,1.08
66,August,1,0,2.84,0,4,12.2,9,4,4,0,7,20,1.26
67,2019-09-01,0,0,2.20,0,1,1.0,0,0,0,0,0,1,1.06
68,2019-09-03,0,0,2.17,0,0,1.0,0,0,0,0,0,3,1.04
69,2019-09-04,0,0,2.14,0,1,0.2,0,0,0,0,0,0,1.03
70,2019-09-12,0,0,2.10,0,1,1.1,1,1,0,0,0,1,1.03
71,2019-09-14,0,0,2.07,0,1,1.0,0,0,0,0,1,2,1.03
72,2019-09-15,0,0,2.04,0,1,1.0,0,0,0,0,1,1,1.03
73,2019-09-17,0,0,2.00,0,0,1.0,1,0,0,0,0,2,1.02
74,2019-09-19,0,0,1.98,0,1,1.0,1,1,0,0,2,3,1.05
75,2019-09-21,0,0,1.95,0,0,1.0,0,0,0,0,1,2,1.05
76,2019-09-22,0,0,1.94,0,0,0.1,0,0,0,0,0,0,1.05
77,2019-09-24,0,0,1.91,0,1,1.0,0,0,0,0,1,0,1.05
78,2019-09-29,1,0,1.88,0,0,1.0,0,0,0,0,0,3,1.03
79,September,1,0,0.00,0,7,11.1,3,2,0,0,6,18,0.79
