,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-28,0,0,2.25,1,0,4.0,4,2,1,1,1,4,1.25
1,July,0,0,2.25,1,0,4.0,4,2,1,1,1,4,1.25
2,2020-08-08,0,1,2.70,1,0,6.0,4,2,2,1,1,4,1.00
3,2020-08-14,0,1,3.94,1,0,6.0,6,5,4,1,2,5,1.13
4,2020-08-19,0,1,5.40,1,0,4.0,6,5,5,2,2,1,1.30
5,2020-08-24,0,1,6.75,1,0,2.2,7,5,5,1,2,1,1.54
6,August,0,4,7.71,4,0,18.2,23,17,16,5,7,11,1.61
7,2020-09-16,0,0,6.75,0,0,4.0,4,3,3,2,0,3,1.46
8,2020-09-20,0,0,6.10,0,0,4.1,3,1,1,1,1,7,1.39
9,2020-09-23,1,0,5.56,0,0,3.0,2,0,0,0,0,5,1.32
10,2020-09-27,0,1,5.65,1,0,2.2,1,3,2,1,3,3,1.34
11,September,1,1,3.86,1,0,14.0,10,7,6,4,4,18,1.00
