,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-05,0,1,7.20,1,0,5.0,8,6,4,1,2,5,2.00
1,2021-04-13,0,0,4.91,1,0,6.0,3,2,2,1,2,5,1.36
2,2021-04-19,1,0,4.86,1,0,5.2,4,3,3,1,3,6,1.32
3,2021-04-26,0,1,5.32,1,0,5.1,12,5,4,0,1,4,1.59
4,April,1,2,5.32,4,0,22.0,27,16,13,3,8,20,1.59
5,2021-05-02,1,0,4.18,1,0,6.0,2,0,0,0,3,4,1.43
6,2021-05-09,0,1,4.91,1,0,5.0,10,7,5,2,0,5,1.52
7,2021-05-15,1,0,4.62,1,0,6.0,5,2,2,0,2,2,1.46
8,2021-05-22,0,1,5.11,1,0,5.0,7,6,5,0,5,3,1.57
9,2021-05-28,1,0,4.96,1,0,5.0,6,2,2,0,2,1,1.57
10,May,3,2,4.67,5,0,27.0,30,17,14,2,12,15,1.56
11,2021-06-03,1,0,4.77,1,0,5.2,6,2,2,2,3,7,1.57
12,2021-06-10,0,1,5.06,1,0,4.0,7,5,4,2,1,3,1.60
13,2021-06-16,0,1,5.65,1,0,5.0,10,7,7,2,2,4,1.66
14,2021-06-23,0,1,5.69,1,0,4.1,4,3,3,2,3,5,1.66
15,2021-06-30,0,0,5.88,1,0,4.0,7,4,4,0,3,3,1.71
16,June,1,3,7.83,5,0,23.0,34,21,20,8,12,22,2.00
17,2021-07-06,0,1,6.48,1,0,1.2,5,6,6,1,3,2,1.78
18,July,0,1,32.40,1,0,1.2,5,6,6,1,3,2,4.80
19,2021-09-01,1,0,6.39,0,0,1.0,1,0,0,0,0,0,1.77
20,2021-09-03,1,0,6.30,0,0,1.0,0,0,0,0,0,1,1.74
21,2021-09-06,0,0,6.23,0,0,2.1,4,2,1,0,1,0,1.76
22,2021-09-11,0,0,6.38,0,0,1.0,1,2,2,0,2,3,1.77
23,2021-09-15,0,0,6.58,0,0,0.1,2,2,2,0,0,0,1.79
24,2021-09-25,0,0,6.83,0,0,1.0,1,3,3,0,5,0,1.84
25,September,2,0,10.80,0,0,6.2,9,9,8,0,8,4,2.55
