,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-24,0,0,0.00,0,0,1.0,0,0,0,0,2,0,2.00
1,2020-07-25,0,0,0.00,0,1,1.0,0,0,0,0,0,3,1.00
2,2020-07-28,0,0,0.00,0,0,1.0,1,0,0,0,0,0,1.00
3,2020-07-30,1,0,0.00,0,0,1.0,1,0,0,0,0,2,1.00
4,2020-07-31,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.80
5,July,1,0,0.00,0,1,5.0,2,0,0,0,2,6,0.80
6,2020-08-02,0,0,3.18,0,0,0.2,3,4,2,0,1,1,1.41
7,2020-08-07,1,0,2.57,0,0,1.1,0,0,0,0,0,0,1.14
8,2020-08-08,0,0,2.35,0,0,0.2,1,0,0,0,1,0,1.30
9,2020-08-09,0,0,2.08,0,0,1.0,0,0,0,0,0,1,1.15
10,2020-08-15,0,0,2.61,0,0,1.2,2,1,1,0,0,1,1.16
11,2020-08-16,0,0,3.09,0,0,1.1,2,1,1,0,1,1,1.29
12,2020-08-19,0,0,3.65,0,0,0.2,1,1,1,1,1,1,1.38
13,2020-08-22,0,0,3.46,0,0,0.2,1,0,0,0,0,1,1.38
14,2020-08-23,0,0,3.21,0,0,1.0,0,0,0,0,0,1,1.29
15,2020-08-24,0,0,3.60,0,0,1.0,2,1,1,0,0,0,1.33
16,2020-08-26,0,0,3.38,0,0,1.0,0,0,0,0,0,0,1.25
17,2020-08-29,0,0,3.18,0,0,1.0,0,0,0,0,0,1,1.18
18,2020-08-30,0,0,3.00,0,0,1.0,1,0,0,0,0,3,1.17
19,2020-08-31,0,0,2.84,0,1,1.0,1,0,0,0,0,1,1.16
20,August,1,0,3.86,0,1,14.0,14,8,6,1,4,12,1.29
21,2020-09-04,0,0,2.70,0,0,1.0,1,0,0,0,0,2,1.15
22,2020-09-06,0,0,2.66,0,0,0.1,0,0,0,0,1,1,1.18
23,2020-09-08,1,0,2.42,0,0,2.0,0,0,0,0,0,3,1.07
24,2020-09-09,0,0,2.31,0,1,1.0,1,0,0,0,0,1,1.07
25,2020-09-11,0,0,2.22,0,1,1.0,0,0,0,0,0,2,1.03
26,2020-09-12,0,0,2.13,0,1,1.0,0,0,0,0,0,1,0.99
27,2020-09-16,0,0,2.05,0,0,1.0,0,0,0,0,0,1,0.95
28,2020-09-20,0,0,1.98,0,0,1.0,1,0,0,0,0,1,0.95
29,2020-09-21,0,0,1.91,0,1,1.0,1,0,0,0,0,1,0.95
30,September,1,0,0.00,0,4,9.1,4,0,0,0,1,13,0.54
