,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-05-18,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.00
1,2019-05-19,0,0,0.00,0,0,0.2,0,0,0,0,1,1,0.60
2,2019-05-22,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.38
3,2019-05-25,0,0,2.70,0,0,0.2,2,1,1,0,1,0,1.20
4,2019-05-26,0,0,2.25,0,0,0.2,1,0,0,0,0,0,1.25
5,2019-05-30,0,0,5.40,0,0,1.0,1,2,2,0,2,1,1.60
6,2019-05-31,0,0,4.50,0,0,1.0,0,0,0,0,0,1,1.33
7,May,0,0,4.50,0,0,6.0,4,3,3,0,4,5,1.33
8,2019-06-01,0,0,3.86,0,1,1.0,0,0,0,0,0,0,1.14
9,2019-06-09,0,0,4.15,0,0,1.2,2,2,1,1,0,3,1.15
10,2019-06-13,1,0,3.72,0,0,1.0,0,0,0,0,0,1,1.03
11,2019-06-16,0,0,3.09,0,1,2.0,1,0,0,0,0,2,0.94
12,2019-06-19,0,0,3.38,0,0,1.2,3,1,1,0,0,1,1.05
13,2019-06-21,0,0,3.00,0,0,1.2,1,0,0,0,1,2,1.07
14,2019-06-30,1,0,2.55,0,0,2.2,1,0,0,0,1,4,1.02
15,June,2,0,1.54,0,2,11.2,8,3,2,1,2,13,0.86
16,2019-07-03,0,0,2.50,0,0,0.1,0,0,0,0,0,0,1.00
17,2019-07-04,0,0,2.37,0,1,1.0,1,0,0,0,0,1,1.00
18,2019-07-13,0,0,2.21,0,1,1.1,0,0,0,0,0,3,0.93
19,2019-07-14,0,0,2.18,0,1,0.1,0,0,0,0,1,0,0.97
20,2019-07-16,0,1,2.91,0,0,1.0,2,2,2,0,1,0,1.06
21,2019-07-17,0,0,3.18,0,1,1.0,3,1,1,0,0,1,1.15
22,2019-07-19,0,0,3.80,0,1,1.0,2,2,2,0,2,2,1.27
23,2019-07-21,0,0,3.65,0,1,1.0,0,0,0,0,1,1,1.26
24,2019-07-22,0,0,3.86,0,1,1.0,3,1,1,1,0,0,1.32
25,2019-07-25,0,0,3.76,0,0,0.2,1,0,0,0,0,0,1.33
26,2019-07-26,0,0,3.62,0,1,1.0,1,0,0,0,0,1,1.32
27,2019-07-30,0,0,3.45,0,1,1.1,0,0,0,0,0,3,1.26
28,July,0,1,4.91,0,9,11.0,13,6,6,1,5,12,1.64
29,2019-08-07,0,1,3.72,0,0,0.1,2,1,1,0,0,1,1.31
30,2019-08-09,1,0,3.56,0,0,1.1,0,0,0,0,1,0,1.29
31,2019-08-10,0,0,3.48,0,1,0.2,0,0,0,0,0,0,1.26
32,2019-08-13,0,0,3.41,0,1,0.2,1,0,0,0,0,0,1.26
33,2019-08-18,0,0,3.86,0,1,1.0,3,2,2,0,0,2,1.32
34,2019-08-22,0,0,3.74,0,1,1.0,0,0,0,0,2,2,1.34
35,2019-08-26,0,0,3.71,0,0,0.1,0,0,0,0,0,1,1.32
36,2019-08-27,0,0,3.53,0,1,1.2,1,0,0,0,1,1,1.32
37,2019-08-31,0,0,3.44,0,0,1.0,0,0,0,0,0,1,1.28
38,August,1,1,3.38,0,5,8.0,7,3,3,0,4,8,1.38
39,2019-09-01,1,0,3.35,0,0,1.0,0,0,0,0,0,3,1.25
40,2019-09-02,0,0,3.23,0,1,1.1,0,0,0,0,0,2,1.21
41,2019-09-03,0,0,3.15,0,1,1.0,1,0,0,0,0,1,1.20
42,2019-09-08,0,0,3.07,0,1,1.0,0,0,0,0,0,1,1.17
43,2019-09-12,0,0,3.02,0,0,0.2,0,0,0,0,0,2,1.15
44,2019-09-16,0,0,3.00,0,1,0.1,0,0,0,0,0,0,1.14
45,2019-09-18,0,0,2.91,0,1,1.1,0,0,0,0,0,0,1.11
46,2019-09-19,0,0,3.50,0,0,0.1,3,3,3,0,1,1,1.19
47,2019-09-20,0,0,3.45,0,1,0.2,0,0,0,0,1,0,1.20
48,2019-09-21,0,0,3.38,0,1,1.0,0,0,0,0,1,2,1.19
49,2019-09-23,0,0,3.30,0,1,1.0,1,0,0,0,0,1,1.19
50,2019-09-28,0,0,3.23,0,0,1.0,2,0,0,0,0,1,1.20
51,2019-09-29,0,0,3.17,0,0,1.0,0,0,0,0,0,1,1.18
52,September,1,0,2.31,0,8,11.2,7,3,3,0,3,15,0.86
