,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,0,0,0.00,0.1,0,0,0,0,0,0.00
1,2021-04-13,0,0,9.00,2.2,2,3,1,1,2,1.00
2,2021-04-16,0,0,7.36,0.2,0,0,0,0,1,0.82
3,2021-04-18,0,0,5.79,1.0,0,0,0,0,1,0.64
4,2021-04-25,0,0,7.94,1.0,3,2,0,1,0,1.24
5,2021-04-28,0,0,6.75,1.0,1,0,0,0,1,1.20
6,2021-04-29,0,0,6.14,0.2,1,0,0,1,1,1.36
7,April,0,0,6.14,7.1,7,5,1,3,6,1.36
8,2021-05-06,0,0,5.63,0.2,0,0,0,0,2,1.25
9,2021-05-08,0,0,5.00,1.0,2,0,0,0,2,1.33
10,2021-05-20,0,0,4.66,0.2,0,0,0,0,0,1.24
11,2021-05-26,0,0,5.06,1.0,1,1,0,1,1,1.31
12,May,0,0,2.70,3.1,3,1,0,1,5,1.20
13,2021-06-01,0,0,6.17,1.0,3,2,1,0,2,1.46
14,2021-06-04,0,0,6.23,1.1,2,1,0,2,1,1.62
15,June,0,0,11.57,2.1,5,3,1,2,3,3.00
