,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-07-04,0,1,5.40,1,0,5.0,3,3,3,1,2,7,1.00
1,2019-07-12,0,1,6.30,1,0,5.0,5,4,4,2,2,7,1.20
2,2019-07-18,0,0,5.14,1,0,4.0,6,3,1,1,2,5,1.43
3,2019-07-24,0,0,5.00,1,0,4.0,4,2,2,0,1,6,1.39
4,2019-07-30,0,0,5.09,1,0,5.0,5,3,3,0,2,5,1.39
5,July,0,2,5.09,5,0,23.0,23,15,13,4,9,30,1.39
6,2019-08-06,1,0,3.90,1,0,7.0,2,0,0,0,4,12,1.27
7,2019-08-11,0,0,3.86,1,0,5.0,3,2,2,1,3,7,1.26
8,2019-08-17,1,0,3.95,1,0,6.0,6,3,3,1,1,6,1.24
9,2019-08-24,0,0,4.30,1,0,5.0,6,4,4,0,3,5,1.30
10,2019-08-30,0,1,4.24,1,0,5.0,3,3,2,2,2,10,1.27
11,August,2,1,3.54,5,0,28.0,20,12,11,4,13,40,1.18
12,2019-09-06,0,1,3.95,1,0,6.0,6,3,1,0,1,4,1.26
13,2019-09-12,0,1,4.06,1,0,5.0,4,3,3,0,2,7,1.26
14,2019-09-18,1,0,3.84,1,0,6.0,3,1,1,1,3,14,1.24
15,2019-09-25,0,0,4.07,1,0,5.0,6,4,4,3,2,10,1.26
16,September,1,2,3.68,4,0,22.0,19,11,9,4,8,35,1.23
