,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-26,0,0,2.25,4.0,2,1,1,5,6,1.75
1,2020-07-31,0,0,2.70,6.0,5,2,1,1,9,1.30
2,July,0,0,2.70,10.0,7,3,2,6,15,1.30
3,2020-08-06,0,0,2.81,6.0,6,2,1,1,6,1.25
4,2020-08-11,0,0,2.74,7.0,7,2,1,0,7,1.17
5,2020-08-17,0,0,2.40,7.0,3,1,1,1,8,1.03
6,2020-08-22,0,0,2.25,6.0,3,1,0,4,6,1.06
7,2020-08-28,1,0,2.09,7.0,5,1,1,1,5,1.02
8,August,1,0,1.91,33.0,24,7,4,7,32,0.94
9,2020-09-02,0,0,1.80,7.0,1,0,0,2,7,0.94
10,2020-09-07,0,1,2.29,5.0,5,4,0,2,6,0.98
11,2020-09-12,0,1,3.15,5.0,7,7,2,5,6,1.10
12,2020-09-18,1,0,3.00,6.0,6,1,1,1,6,1.11
13,2020-09-25,1,0,2.75,6.0,5,0,0,2,10,1.11
14,September,2,2,3.72,29.0,24,12,3,12,35,1.24
