,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,1,0,3.86,7.0,2,3,2,3,6,0.71
1,2021-04-10,1,0,2.45,7.2,3,1,1,0,6,0.55
2,2021-04-15,1,0,2.18,6.0,5,1,0,2,4,0.73
3,2021-04-22,0,0,2.42,5.1,4,2,0,4,6,0.88
4,2021-04-27,1,0,2.94,7.2,8,4,1,0,4,0.92
5,April,4,0,2.94,33.2,22,11,4,9,26,0.92
6,2021-05-03,0,0,3.20,5.2,7,3,1,3,2,1.04
7,2021-05-08,1,0,2.91,7.0,5,1,0,2,5,1.04
8,2021-05-14,0,1,3.40,6.2,7,5,2,1,6,1.06
9,2021-05-19,1,0,3.30,7.0,4,2,1,1,8,1.02
10,2021-05-25,1,0,3.04,8.0,6,1,0,1,6,1.00
11,2021-05-30,0,1,3.28,6.0,10,4,2,1,1,1.07
12,May,3,2,3.57,40.1,39,16,6,9,28,1.19
13,2021-06-05,1,0,3.49,6.0,7,4,3,0,4,1.08
14,2021-06-11,1,0,3.17,8.0,1,0,0,1,11,1.00
15,2021-06-16,1,0,3.48,5.0,9,5,1,2,2,1.06
16,2021-06-21,0,0,3.32,4.2,3,0,0,2,5,1.06
17,June,3,0,3.42,23.2,20,9,4,5,22,1.06
18,2021-09-07,0,1,3.25,4.2,3,1,0,1,6,1.06
19,2021-09-12,0,1,3.59,3.0,6,5,3,2,3,1.10
20,2021-09-18,1,0,3.40,6.0,4,0,0,1,4,1.09
21,2021-09-23,0,1,3.90,1.2,7,7,4,2,3,1.15
22,2021-09-28,0,0,4.03,5.1,4,4,2,1,3,1.14
23,September,1,3,7.40,20.2,24,17,9,7,19,1.50
24,2021-10-03,1,0,3.84,6.0,3,0,0,1,4,1.12
25,October,1,0,0.00,6.0,3,0,0,1,4,0.67
