,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-06-24,0,0,0.00,0,0,1.0,0,0,0,0,0,2,0.00
1,June,0,0,0.00,0,0,1.0,0,0,0,0,0,2,0.00
2,2021-07-03,0,0,4.50,0,0,1.0,1,1,1,0,1,1,1.00
3,2021-07-07,0,0,3.00,0,0,1.0,0,0,0,0,1,0,1.00
4,2021-07-16,0,0,2.25,0,0,1.0,0,0,0,0,0,1,0.75
5,2021-07-19,0,0,1.80,0,0,1.0,0,0,0,0,2,0,1.00
6,2021-07-22,0,0,1.59,0,0,0.2,1,0,0,0,0,1,1.06
7,2021-07-24,0,0,1.35,0,0,1.0,0,0,0,0,0,1,0.90
8,2021-07-25,0,0,1.29,0,0,0.1,0,0,0,0,0,1,0.86
9,2021-07-27,0,0,1.17,0,0,0.2,0,0,0,0,0,2,0.78
10,2021-07-31,0,0,1.04,0,0,1.0,0,0,0,0,0,3,0.69
11,July,0,0,1.17,0,0,7.2,2,1,1,0,4,10,0.78
12,2021-08-02,0,0,0.93,0,0,1.0,0,0,0,0,0,2,0.62
13,2021-08-04,0,0,0.84,0,0,1.0,1,0,0,0,0,1,0.66
14,2021-08-06,0,0,0.77,0,0,1.0,0,0,0,0,1,2,0.69
15,2021-08-10,0,0,0.71,0,0,1.0,1,0,0,0,0,0,0.71
16,2021-08-13,0,0,0.66,0,1,1.0,0,0,0,0,1,1,0.73
17,2021-08-15,0,0,0.61,0,1,1.0,1,0,0,0,1,0,0.82
18,2021-08-19,0,1,1.08,0,0,2.0,1,2,1,1,0,2,0.78
19,2021-08-30,0,0,1.02,0,1,1.0,0,0,0,0,0,0,0.74
20,August,0,1,1.00,0,3,9.0,4,2,1,1,3,8,0.78
21,2021-09-01,0,1,1.96,0,0,0.2,1,5,2,0,2,0,0.87
22,2021-09-05,0,0,1.86,0,0,1.0,1,0,0,0,1,1,0.93
23,2021-09-06,0,0,1.77,0,0,1.0,1,0,0,0,0,0,0.93
24,2021-09-08,0,0,1.74,0,1,0.1,0,0,0,0,0,0,0.92
25,2021-09-11,0,0,1.66,0,1,1.0,1,0,0,0,0,0,0.92
26,2021-09-12,0,0,1.59,0,1,1.0,0,0,0,0,0,0,0.88
27,2021-09-17,0,0,1.52,0,0,1.0,0,0,0,0,1,1,0.89
28,2021-09-18,0,0,1.46,0,1,1.0,0,0,0,0,0,2,0.85
29,2021-09-23,0,0,1.75,0,0,1.0,1,1,1,1,0,0,0.86
30,2021-09-24,0,0,1.69,0,1,1.0,0,0,0,0,1,1,0.86
31,2021-09-26,0,0,1.67,0,1,0.1,0,0,0,0,0,1,0.85
32,2021-09-28,0,0,1.61,0,1,1.0,1,0,0,0,0,0,0.86
33,2021-09-30,0,0,1.55,0,1,1.0,0,0,0,0,0,1,0.83
34,September,0,1,2.38,0,8,11.1,6,6,3,1,5,7,0.97
