,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-28,0,0,0.00,1.0,0,0,0,1,1,1.00
1,March,0,0,13.50,2.0,3,3,1,1,2,2.00
2,2019-03-31,0,0,13.50,1.0,3,3,1,0,1,2.00
3,2019-04-02,1,0,9.00,1.0,0,0,0,0,1,1.33
4,2019-04-03,0,0,6.75,1.0,0,0,0,1,2,1.25
5,2019-04-06,0,0,5.40,1.0,1,0,0,0,1,1.20
6,2019-04-07,0,0,4.50,1.0,2,0,0,0,0,1.33
7,2019-04-10,0,0,4.05,0.2,0,0,0,3,1,1.65
8,2019-04-17,0,0,5.40,0.0,1,1,0,1,0,1.95
9,2019-04-19,0,0,4.70,1.0,0,0,0,0,2,1.70
10,2019-04-23,0,0,5.40,0.2,3,1,0,0,1,1.92
11,2019-04-25,0,0,4.82,1.0,0,0,0,0,2,1.71
12,2019-04-26,0,1,5.23,1.0,1,1,1,0,3,1.65
13,2019-04-30,0,0,4.76,1.0,0,0,0,0,2,1.50
14,April,1,1,2.89,9.1,8,3,1,5,15,1.39
15,2019-05-03,0,0,4.38,1.0,0,0,0,0,2,1.38
16,2019-05-05,0,0,4.73,1.0,1,1,1,0,3,1.35
17,2019-05-08,0,0,4.40,1.0,0,0,0,0,2,1.26
18,2019-05-11,1,0,4.70,1.0,2,1,1,1,1,1.37
19,2019-05-12,0,0,4.41,1.0,1,0,0,1,1,1.41
20,2019-05-15,0,0,4.15,1.0,0,0,0,0,0,1.33
21,2019-05-18,0,0,3.93,1.0,0,0,0,0,2,1.25
22,2019-05-21,0,1,4.19,1.0,2,1,0,1,2,1.34
23,2019-05-23,0,0,3.98,1.0,0,0,0,0,1,1.28
24,2019-05-24,0,0,4.22,1.0,2,1,1,0,2,1.31
25,2019-05-25,0,0,4.03,1.0,0,0,0,0,0,1.25
26,2019-05-28,0,0,3.86,1.0,0,0,0,1,2,1.24
27,May,1,1,3.00,12.0,8,4,3,4,18,1.00
28,2019-06-02,0,1,4.18,0.1,1,1,0,2,1,1.35
29,2019-06-04,0,0,4.81,0.2,0,2,0,2,0,1.40
30,2019-06-07,0,1,5.33,1.0,3,2,1,0,1,1.46
31,2019-06-09,0,0,5.13,1.0,0,0,0,0,1,1.41
32,2019-06-12,0,0,4.94,1.0,0,0,0,0,1,1.35
33,2019-06-15,0,0,4.76,1.0,0,0,0,0,1,1.31
34,2019-06-18,0,0,4.60,1.0,1,0,0,1,1,1.33
35,2019-06-21,0,1,5.16,0.1,2,2,0,0,1,1.38
36,2019-06-27,0,0,4.99,1.0,0,0,0,0,3,1.34
37,2019-06-29,0,0,4.83,1.0,1,0,0,0,2,1.33
38,2019-06-30,0,1,5.12,0.0,1,1,1,1,0,1.39
39,June,0,4,8.64,8.1,9,8,2,6,12,1.80
40,2019-07-03,0,0,4.96,1.0,0,0,0,0,2,1.35
41,2019-07-07,0,0,4.81,1.0,1,0,0,0,2,1.34
42,2019-07-13,0,0,4.67,1.0,2,0,0,0,0,1.36
43,2019-07-17,0,0,5.66,0.1,4,4,1,0,0,1.46
44,2019-07-20,0,0,5.50,1.0,0,0,0,0,0,1.42
45,2019-07-21,0,0,5.35,1.0,0,0,0,0,2,1.38
46,2019-07-23,0,0,5.21,1.0,0,0,0,0,2,1.34
47,2019-07-26,0,0,5.08,1.0,0,0,0,0,1,1.31
48,2019-07-28,0,0,5.18,1.0,1,1,1,0,1,1.30
49,2019-07-29,0,0,5.05,1.0,0,0,0,0,1,1.27
50,2019-07-31,0,0,4.93,1.0,1,0,0,1,1,1.29
51,July,0,0,4.35,10.1,9,5,2,1,12,0.97
52,2019-08-06,0,0,5.02,1.0,2,1,0,0,1,1.30
53,2019-08-08,1,0,4.91,1.0,0,0,0,0,2,1.27
54,2019-08-09,0,0,4.87,0.1,0,0,0,0,0,1.26
55,2019-08-14,0,0,4.76,1.0,0,0,0,0,1,1.24
56,2019-08-16,0,0,4.66,1.0,1,0,0,1,2,1.25
57,2019-08-18,0,1,4.82,0.1,2,1,0,1,0,1.31
58,2019-08-21,0,0,4.72,1.0,1,0,0,0,2,1.30
59,2019-08-23,0,0,4.81,1.0,1,1,1,1,1,1.32
60,2019-08-28,0,0,4.89,1.0,2,1,1,1,1,1.35
61,2019-08-31,0,0,4.97,1.0,1,1,1,1,1,1.36
62,August,1,1,5.19,8.2,10,5,3,5,11,1.73
63,2019-09-05,0,0,4.88,1.0,1,0,0,1,1,1.37
64,2019-09-06,0,0,4.78,1.0,1,0,0,0,1,1.37
65,2019-09-10,1,0,4.70,1.0,0,0,0,0,2,1.34
66,2019-09-14,0,0,4.61,1.0,1,0,0,0,1,1.34
67,2019-09-16,0,0,4.53,1.0,3,0,0,0,2,1.37
68,2019-09-21,0,0,4.45,1.0,1,0,0,0,2,1.36
69,2019-09-22,0,0,4.37,1.0,1,0,0,0,0,1.35
70,2019-09-26,0,0,4.30,1.0,0,0,0,0,2,1.33
71,2019-09-28,0,0,4.37,1.0,1,1,1,0,1,1.32
72,September,1,0,1.00,9.0,9,1,1,1,12,1.11
