,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-03,0,0,0.00,5.0,1,0,0,1,5,0.40
1,2018-04-08,0,0,3.60,5.0,9,4,1,1,2,1.20
2,2018-04-14,0,1,4.80,5.0,8,4,2,1,6,1.40
3,2018-04-19,0,1,6.00,6.0,8,6,1,1,4,1.43
4,2018-04-24,0,0,5.87,2.0,2,1,0,1,2,1.43
5,2018-04-27,0,0,6.00,1.0,1,1,1,1,0,1.46
6,2018-04-29,0,0,5.76,1.0,1,0,0,0,0,1.44
7,April,0,2,5.76,25.0,30,16,5,6,19,1.44
8,2018-05-03,0,0,7.00,2.0,3,5,1,3,1,1.56
9,2018-05-11,0,0,6.10,4.0,1,0,0,0,2,1.39
10,2018-05-16,0,0,6.17,4.0,7,3,1,0,5,1.43
11,2018-05-22,1,0,5.49,6.0,3,1,1,2,5,1.34
12,2018-05-27,0,1,5.63,5.1,9,4,2,2,4,1.42
13,May,1,1,5.48,21.1,23,13,5,7,17,1.41
14,2018-06-02,0,1,5.79,5.0,6,4,0,1,3,1.42
15,2018-06-08,0,0,5.97,6.0,4,5,3,3,5,1.40
16,2018-06-15,0,1,5.92,5.0,4,3,0,2,2,1.38
17,2018-06-21,1,0,5.66,6.0,5,2,0,1,6,1.35
18,2018-06-26,1,0,5.28,6.2,6,1,0,1,2,1.32
19,June,2,2,4.71,28.2,25,15,3,8,18,1.15
20,2018-07-01,1,0,4.91,5.2,2,0,0,0,6,1.25
21,2018-07-07,0,0,4.80,5.2,9,2,0,1,4,1.29
22,2018-07-13,1,0,4.63,5.0,4,1,0,2,5,1.28
23,2018-07-22,0,1,5.21,3.2,8,8,4,0,2,1.32
24,2018-07-28,0,0,5.13,5.0,2,2,1,2,5,1.29
25,July,2,1,4.68,25.0,25,13,5,5,22,1.20
26,2018-08-04,0,1,5.37,4.0,9,5,1,2,1,1.35
27,2018-08-11,0,0,5.19,7.0,5,2,1,1,7,1.32
28,2018-08-18,1,0,4.91,6.1,4,0,0,1,5,1.29
29,2018-08-24,0,0,4.77,5.1,5,1,0,1,6,1.28
30,2018-08-29,0,0,4.97,4.0,11,5,1,0,6,1.33
31,August,1,1,4.39,26.2,34,13,3,5,25,1.46
32,2018-09-03,0,1,4.95,6.0,7,3,2,0,3,1.32
33,2018-09-08,1,0,4.87,6.0,4,2,1,3,10,1.31
34,2018-09-14,0,0,4.67,6.0,4,0,0,1,6,1.29
35,2018-09-19,0,1,4.92,5.1,7,7,2,2,5,1.31
36,2018-09-25,0,0,4.94,5.0,6,3,1,0,6,1.30
37,September,1,2,4.76,28.1,28,15,6,6,30,1.20
