,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-30,0,0,10.80,1,0,3.1,5,4,4,1,4,3,2.70
1,March,0,0,10.80,1,0,3.1,5,4,4,1,4,3,2.70
2,2019-04-26,0,0,8.31,0,0,1.0,0,0,0,0,0,1,2.08
3,April,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.00
4,2019-06-27,0,0,8.31,1,0,4.1,6,6,4,1,1,6,1.85
5,June,0,0,8.31,1,0,4.1,6,6,4,1,1,6,1.62
6,2019-07-03,1,0,6.14,1,0,6.0,5,2,2,1,2,5,1.57
7,2019-07-16,0,1,6.75,1,0,4.0,6,4,4,1,3,1,1.71
8,July,1,1,5.40,2,0,10.0,11,6,6,2,5,6,1.60
9,2019-09-03,0,0,7.20,0,0,1.1,4,2,2,1,0,0,1.80
10,September,0,0,13.50,0,0,1.1,4,2,2,1,0,0,3.00
