,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-24,0,0,0.00,0.1,0,0,0,1,1,3.00
1,2020-07-28,1,0,0.00,1.0,0,0,0,0,1,0.75
2,2020-07-29,0,0,0.00,0.1,1,0,0,1,0,1.80
3,2020-07-31,0,0,0.00,0.2,0,0,0,0,0,1.29
4,July,1,0,0.00,2.1,1,0,0,2,2,1.29
5,2020-08-01,1,0,0.00,0.1,0,0,0,1,1,1.50
6,2020-08-05,0,0,3.00,0.1,2,1,1,1,1,2.33
7,2020-08-09,0,0,2.70,0.1,0,0,0,0,1,2.10
8,2020-08-12,0,0,2.25,0.2,0,0,0,1,1,2.00
9,2020-08-14,0,0,5.40,1.0,2,2,1,0,2,2.00
10,2020-08-29,0,0,4.50,1.0,0,0,0,1,0,1.83
11,August,1,0,7.36,3.2,4,3,2,4,6,2.18
