,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-21,0,0,0.00,2.0,1,0,0,1,4,1.00
1,April,0,0,0.00,2.0,1,0,0,1,4,1.00
2,2021-05-04,0,0,0.00,2.0,4,0,0,0,0,1.50
3,2021-05-11,0,0,1.50,2.0,1,1,0,1,1,1.33
4,2021-05-16,1,0,2.25,2.0,2,1,0,2,2,1.50
5,2021-05-22,0,0,1.64,3.0,2,0,0,0,5,1.27
6,2021-05-28,0,0,2.57,3.0,5,2,1,2,3,1.50
7,May,1,0,3.00,12.0,14,4,1,5,11,1.58
8,2021-06-02,0,0,2.50,4.0,4,1,0,1,6,1.44
9,2021-06-08,0,1,3.52,5.0,4,4,1,1,6,1.35
10,2021-06-14,0,1,3.33,4.0,4,1,0,2,3,1.37
11,2021-06-20,1,0,2.81,5.0,4,0,0,1,7,1.31
12,2021-06-26,0,1,3.67,2.1,6,4,2,0,1,1.40
13,June,1,3,4.43,20.1,22,10,3,5,23,1.33
14,2021-09-01,0,0,3.57,1.0,1,0,0,0,3,1.39
15,2021-09-04,0,0,3.50,0.2,0,0,0,2,1,1.42
16,2021-09-08,0,0,3.89,1.0,3,2,1,0,3,1.46
17,2021-09-12,0,1,4.06,0.2,1,1,1,2,1,1.51
18,2021-09-13,0,0,4.19,1.0,2,1,0,1,2,1.55
19,2021-09-17,0,0,3.98,2.0,0,0,0,2,3,1.52
20,2021-09-19,0,0,4.10,1.0,1,1,0,1,0,1.54
21,2021-09-22,0,0,4.01,1.0,0,0,0,0,0,1.50
22,2021-09-25,0,0,3.86,1.2,1,0,0,0,3,1.47
23,2021-09-29,0,0,3.66,2.1,1,0,0,0,2,1.41
24,September,0,1,3.65,12.1,10,5,2,8,18,1.46
25,2021-10-03,0,0,4.40,0.1,1,4,0,3,1,1.49
26,October,0,0,108.00,0.1,1,4,0,3,1,12.00
