,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,0,0,0.2,1,0,0,0,0,0,1.50
1,2021-04-04,0,0,3.86,0,0,1.2,2,1,1,1,0,0,1.29
2,2021-04-06,0,0,2.70,0,0,1.0,1,0,0,0,1,1,1.50
3,2021-04-07,1,0,2.08,0,0,1.0,0,0,0,0,0,1,1.15
4,2021-04-09,1,0,1.69,0,0,1.0,1,0,0,0,0,0,1.13
5,2021-04-12,0,0,2.84,0,0,1.0,1,1,1,0,0,0,1.11
6,2021-04-13,1,0,2.70,0,0,0.1,0,0,0,0,0,0,1.05
7,2021-04-15,0,0,2.35,0,0,1.0,0,0,0,0,0,1,0.91
8,2021-04-16,0,0,2.08,0,0,1.0,1,0,0,0,0,1,0.92
9,2021-04-21,0,0,1.69,0,0,2.0,2,0,0,0,1,1,1.03
10,2021-04-23,0,0,1.46,0,0,1.2,1,0,0,0,0,2,0.97
11,2021-04-26,0,0,1.26,0,0,2.0,0,0,0,0,0,2,0.84
12,2021-04-29,0,0,1.17,0,0,1.0,0,0,0,0,1,1,0.85
13,2021-04-30,0,0,1.10,0,0,1.0,2,0,0,0,0,1,0.92
14,April,3,0,1.10,0,0,16.1,12,2,2,1,3,11,0.92
15,2021-05-02,1,0,1.04,0,0,1.0,1,0,0,0,0,0,0.92
16,2021-05-04,0,0,0.98,0,1,1.0,0,0,0,0,0,1,0.87
17,2021-05-07,0,0,0.93,0,0,1.0,1,0,0,0,0,0,0.88
18,2021-05-08,0,0,0.87,0,0,1.1,1,0,0,0,0,3,0.87
19,2021-05-11,0,0,0.83,0,0,1.0,1,0,0,0,0,0,0.88
20,2021-05-14,0,0,0.79,0,0,1.0,0,0,0,0,0,0,0.84
21,2021-05-15,0,0,1.90,0,0,1.0,2,3,3,0,2,0,0.97
22,2021-05-18,1,0,1.82,0,0,1.0,0,0,0,0,0,2,0.93
23,2021-05-21,1,0,2.45,0,0,1.0,3,2,2,0,0,1,1.01
24,2021-05-22,0,0,2.42,0,0,0.1,0,0,0,0,0,0,1.00
25,2021-05-26,0,0,3.38,0,0,0.2,4,3,3,0,0,0,1.13
26,2021-05-28,1,0,3.21,0,0,1.1,0,0,0,0,0,1,1.07
27,2021-05-31,0,0,3.10,0,0,1.0,1,0,0,0,0,1,1.07
28,May,4,0,5.68,0,1,12.2,14,8,8,0,2,9,1.26
29,2021-06-04,0,0,2.93,0,0,1.2,1,0,0,0,0,0,1.04
30,2021-06-06,0,0,3.13,0,0,1.0,2,1,1,0,0,1,1.07
31,2021-06-08,0,0,3.03,0,0,1.0,0,0,0,0,0,0,1.04
32,2021-06-09,0,0,2.94,0,0,1.0,0,0,0,0,0,0,1.01
33,2021-06-11,0,0,2.86,0,0,1.0,0,0,0,0,0,0,0.98
34,2021-06-13,0,0,3.00,0,0,1.1,1,1,1,1,0,0,0.97
35,2021-06-15,0,0,3.16,0,1,1.0,1,1,1,1,0,0,0.97
36,2021-06-18,0,0,3.05,0,0,1.1,1,0,0,0,0,0,0.97
37,2021-06-19,0,0,3.03,0,0,0.1,1,0,0,0,0,0,0.98
38,2021-06-23,0,1,3.40,0,0,1.0,3,2,2,1,0,0,1.03
39,2021-06-26,0,0,3.32,0,0,1.0,1,0,0,0,1,0,1.06
40,2021-06-30,0,0,3.24,0,0,1.0,1,0,0,0,0,0,1.06
41,June,0,1,3.55,0,1,12.2,12,5,5,3,1,1,1.03
42,2021-07-03,0,0,3.16,0,0,1.0,1,0,0,0,0,2,1.05
43,2021-07-04,0,0,3.09,0,0,1.0,0,0,0,0,0,0,1.03
44,2021-07-06,0,0,3.25,0,0,0.2,2,1,1,0,1,0,1.08
45,2021-07-08,0,0,3.22,0,0,0.1,0,0,0,0,0,0,1.07
46,2021-07-10,0,0,3.15,0,0,1.0,0,0,0,0,0,0,1.05
47,2021-07-11,0,0,3.09,0,0,1.0,0,0,0,0,0,0,1.03
48,2021-07-16,0,0,3.17,0,0,1.2,1,1,1,1,0,1,1.01
49,2021-07-18,0,0,3.10,0,0,1.0,2,1,0,0,0,0,1.03
50,2021-07-23,0,0,3.04,0,0,1.0,2,0,0,0,0,1,1.05
51,2021-07-25,0,0,2.98,0,0,1.0,1,0,0,0,1,0,1.07
52,2021-07-27,0,0,3.12,0,0,0.2,2,1,1,1,0,0,1.10
53,2021-07-31,0,0,3.08,0,0,0.2,0,0,0,0,0,1,1.08
54,July,0,0,2.45,0,0,11.0,11,4,3,2,2,5,1.18
55,2021-08-01,0,0,3.02,0,0,1.0,0,0,0,0,0,1,1.06
56,2021-08-04,0,0,2.96,0,0,1.0,1,0,0,0,0,0,1.06
57,2021-08-06,1,0,2.91,0,0,1.0,0,0,0,0,0,1,1.04
58,2021-08-08,0,0,3.04,0,0,0.2,1,1,1,1,1,0,1.07
59,2021-08-10,0,0,2.98,0,0,1.0,0,0,0,0,0,0,1.05
60,2021-08-13,0,0,3.24,0,0,1.0,1,2,2,1,1,0,1.06
61,2021-08-14,0,0,3.19,0,0,1.0,0,0,0,0,0,1,1.04
