,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,0.2,0,0,0,1,1,1.50
1,2021-04-03,0,0,0.00,0.2,2,0,0,0,1,2.25
2,2021-04-05,0,0,0.00,1.1,2,0,0,0,1,1.88
3,2021-04-23,0,0,0.00,1.0,0,0,0,1,1,1.64
4,2021-04-25,0,0,0.00,1.0,0,0,0,0,1,1.29
5,2021-04-27,0,0,0.00,1.2,0,0,0,0,4,0.95
6,April,0,0,0.00,6.1,4,0,0,2,9,0.95
7,2021-05-01,0,0,0.00,1.0,1,0,0,0,2,0.95
8,2021-05-02,0,0,0.00,1.0,1,0,0,0,1,0.96
9,2021-05-05,0,0,0.96,1.0,1,1,0,1,2,1.07
10,2021-05-08,0,0,0.79,2.0,0,0,0,0,1,0.88
11,2021-05-11,0,0,0.73,1.0,0,0,0,0,2,0.81
12,2021-05-12,0,0,0.68,1.0,0,0,0,0,2,0.75
13,2021-05-15,0,0,0.61,1.1,1,0,0,1,2,0.82
14,2021-05-18,0,0,0.60,0.1,0,0,0,0,0,0.80
15,2021-05-20,0,0,0.56,1.0,0,0,0,0,2,0.75
16,2021-05-21,0,0,0.53,1.0,0,0,0,1,1,0.76
17,2021-05-23,0,1,2.55,0.2,2,4,0,2,0,0.96
18,2021-05-25,0,0,2.37,1.1,0,0,0,2,0,1.00
19,2021-05-30,0,1,3.10,1.1,1,2,0,5,0,1.23
20,May,0,2,4.50,14.0,7,7,0,12,15,1.36
21,2021-06-04,0,0,5.31,0.0,6,5,1,0,0,1.52
22,2021-06-06,0,0,5.23,0.1,0,0,0,0,1,1.50
23,2021-06-09,1,0,4.98,1.0,0,0,0,0,1,1.43
24,2021-06-11,0,0,4.98,0.0,0,0,0,1,0,1.48
25,2021-06-15,0,0,4.76,1.0,0,0,0,0,1,1.41
26,2021-06-17,0,0,4.50,1.1,0,0,0,0,0,1.33
27,2021-06-20,0,0,4.32,1.0,0,0,0,1,0,1.32
28,2021-06-22,0,0,4.15,1.0,0,0,0,0,1,1.27
29,2021-06-23,0,0,4.00,1.0,0,0,0,0,1,1.22
30,2021-06-25,0,0,4.94,0.1,1,3,0,2,1,1.32
31,June,1,0,10.29,7.0,7,8,1,4,6,1.57
32,2021-07-01,0,0,5.46,0.2,2,2,0,2,2,1.43
33,July,0,0,27.00,0.2,2,2,0,2,2,6.00
34,2021-08-18,0,1,6.00,2.0,5,3,1,0,4,1.50
35,2021-08-24,0,0,5.63,2.0,1,0,0,1,2,1.47
36,August,0,1,6.75,4.0,6,3,1,1,6,1.75
