,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,13.50,0.2,1,1,0,1,1,3.00
1,2021-04-02,0,0,5.40,1.0,0,0,0,1,0,1.80
2,2021-04-04,0,0,3.86,0.2,2,0,0,0,1,2.14
3,2021-04-06,0,0,3.00,0.2,0,0,0,0,0,1.67
4,2021-04-09,0,0,2.25,1.0,1,0,0,0,0,1.50
5,2021-04-12,0,0,5.79,0.2,2,2,0,1,1,1.93
6,2021-04-15,0,0,4.76,1.0,1,0,0,0,2,1.76
7,2021-04-18,0,0,4.05,1.0,1,0,0,1,1,1.80
8,2021-04-20,0,0,3.52,1.0,1,0,0,0,1,1.70
9,2021-04-22,0,0,5.63,0.1,2,2,0,0,0,1.88
10,2021-04-29,0,0,5.00,1.0,1,0,0,0,1,1.78
11,April,0,0,5.00,9.0,12,5,0,4,8,1.78
12,2021-05-02,0,0,4.50,1.0,1,0,0,0,1,1.70
13,2021-05-07,0,1,4.35,0.1,0,0,0,2,0,1.84
14,2021-05-10,0,0,3.97,1.0,0,0,0,0,1,1.68
15,2021-05-16,0,1,5.84,1.0,4,3,1,0,0,1.86
16,2021-05-19,0,0,5.54,0.2,0,0,0,0,0,1.77
17,2021-05-23,0,1,6.23,0.0,1,1,1,0,0,1.85
18,2021-05-26,0,0,6.59,0.2,1,1,0,0,1,1.83
19,2021-05-27,0,1,6.14,1.0,1,0,0,0,0,1.77
20,2021-05-31,0,0,5.74,1.0,1,0,0,0,1,1.72
21,May,0,4,6.75,6.2,9,5,2,2,4,1.65
22,2021-06-01,0,0,5.40,1.0,0,0,0,1,1,1.68
23,2021-06-06,0,0,5.09,1.0,0,0,0,0,1,1.58
24,2021-06-09,0,0,5.30,1.0,2,1,0,0,1,1.61
25,2021-06-11,0,0,5.03,1.0,0,0,0,0,0,1.53
26,2021-06-12,0,0,4.79,1.0,0,0,0,2,0,1.55
27,2021-06-14,0,0,5.57,0.1,3,2,0,0,0,1.67
28,2021-06-18,0,0,5.32,1.0,0,0,0,1,0,1.64
29,2021-06-20,0,0,5.24,0.1,1,0,0,0,0,1.66
30,2021-06-22,0,0,6.04,0.0,2,2,0,2,0,1.84
31,June,0,0,6.75,6.2,8,5,0,6,3,2.10
32,2021-07-31,0,0,7.25,0.0,3,3,1,0,0,1.97
33,July,0,0,-.--,0.0,3,3,1,0,0,-.--
34,2021-08-01,0,0,7.33,1.0,1,1,0,0,2,1.93
35,August,0,0,9.00,1.0,1,1,0,0,2,1.00
