,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-11,1,0,0.00,0,0,1.1,1,0,0,0,0,3,0.75
1,2019-04-14,0,0,5.40,0,0,0.1,1,1,1,1,0,1,1.20
2,2019-04-16,0,0,7.36,0,0,2.0,2,2,2,0,2,5,1.64
3,2019-04-19,0,0,5.79,0,0,1.0,0,0,0,0,1,2,1.50
4,2019-04-20,0,0,4.76,0,0,1.0,0,0,0,0,0,1,1.24
5,2019-04-22,0,0,5.40,0,0,1.0,2,1,1,1,0,1,1.35
6,2019-04-26,0,0,4.91,0,0,0.2,0,0,0,0,0,1,1.23
7,2019-04-29,0,0,3.86,0,0,2.0,0,0,0,0,0,2,0.96
8,April,1,0,3.86,0,0,9.1,6,4,4,2,3,16,0.96
9,2019-05-01,0,0,3.48,0,0,1.0,1,0,0,0,0,2,0.97
10,2019-05-03,0,0,3.86,0,0,1.1,2,1,1,0,1,2,1.11
11,2019-05-05,0,0,3.75,0,0,0.1,0,0,0,0,0,0,1.08
12,2019-05-08,0,0,3.86,0,0,2.0,1,1,1,1,0,3,1.00
13,2019-05-12,0,0,4.80,0,0,1.0,2,2,2,0,1,2,1.13
14,2019-05-14,0,0,4.50,0,0,1.0,0,0,0,0,0,2,1.06
15,2019-05-15,0,0,4.24,0,0,1.0,0,0,0,0,0,2,1.00
16,2019-05-17,0,0,3.86,0,0,1.2,0,0,0,0,1,2,0.96
17,2019-05-22,0,0,3.54,0,0,1.2,0,0,0,0,0,2,0.89
18,2019-05-24,0,0,4.35,0,0,0.1,3,2,2,1,0,0,1.02
19,2019-05-26,0,0,4.29,0,0,0.1,0,0,0,0,0,0,1.00
20,2019-05-28,0,0,3.91,0,0,2.0,0,0,0,0,0,3,0.91
21,May,0,0,3.95,0,0,13.2,9,6,6,2,3,20,0.88
22,2019-06-01,0,0,3.75,0,0,1.0,0,0,0,0,0,2,0.88
23,2019-06-07,0,0,3.46,0,0,2.0,2,0,0,0,0,1,0.88
24,2019-06-09,0,0,3.25,0,0,1.2,0,0,0,0,0,2,0.83
25,2019-06-11,0,0,3.14,0,0,1.0,1,0,0,0,0,1,0.84
26,2019-06-13,0,0,2.97,0,0,1.2,0,0,0,0,0,3,0.79
27,2019-06-15,0,0,2.84,0,0,1.1,0,0,0,0,0,0,0.76
28,2019-06-17,0,0,2.76,0,0,1.0,1,0,0,0,0,2,0.77
29,2019-06-20,0,0,2.70,0,0,0.2,0,0,0,0,0,1,0.75
30,2019-06-21,0,0,2.67,0,0,0.1,2,0,0,0,0,0,0.80
31,2019-06-23,0,0,2.60,0,0,1.0,1,0,0,0,0,1,0.81
32,2019-06-26,0,0,2.50,0,0,1.1,1,0,0,0,0,2,0.81
33,2019-06-28,0,0,2.68,0,0,1.0,1,1,1,0,1,1,0.84
34,2019-06-30,0,0,2.63,0,0,0.2,1,0,0,0,0,2,0.85
35,June,0,0,0.61,0,0,14.2,10,1,1,0,1,18,0.75
36,2019-07-02,0,1,2.79,0,0,1.0,1,1,1,1,0,3,0.85
37,2019-07-05,0,0,2.66,0,0,2.0,0,0,0,0,0,1,0.81
38,2019-07-13,0,0,2.55,0,0,1.2,1,0,0,0,0,2,0.80
39,2019-07-16,0,0,2.49,0,0,1.0,0,0,0,0,0,1,0.78
40,2019-07-18,0,0,2.40,0,0,1.2,1,0,0,0,1,2,0.80
41,2019-07-21,1,0,2.31,0,0,1.2,0,0,0,0,0,4,0.77
42,2019-07-23,0,0,2.23,0,0,1.2,0,0,0,0,0,3,0.74
43,2019-07-28,0,0,2.19,0,0,1.0,0,0,0,0,1,1,0.75
44,2019-07-30,1,0,2.15,0,0,1.0,0,0,0,0,1,1,0.75
45,2019-07-31,0,0,2.13,0,0,0.1,0,0,0,0,0,0,0.75
46,July,2,1,0.69,0,0,13.0,3,1,1,1,3,18,0.46
47,2019-08-04,0,0,2.09,0,0,1.0,0,0,0,0,1,1,0.75
48,2019-08-07,0,0,2.05,0,0,1.0,1,0,0,0,0,2,0.76
49,2019-08-10,0,0,1.96,0,0,2.1,0,0,0,0,0,1,0.73
50,2019-08-16,0,0,1.93,0,0,1.0,0,0,0,0,0,1,0.71
51,2019-08-18,0,0,2.04,0,0,1.1,2,1,1,0,1,1,0.75
52,2019-08-19,0,0,2.01,0,0,1.0,1,0,0,0,0,0,0.75
53,2019-08-22,0,0,1.99,0,0,0.1,0,0,0,0,0,0,0.75
54,2019-08-24,0,0,1.95,0,0,1.1,0,0,0,0,0,1,0.73
55,2019-08-27,0,0,2.07,0,0,1.0,1,1,1,0,0,1,0.74
56,2019-08-31,0,0,2.05,0,0,0.1,2,0,0,0,0,0,0.77
57,August,0,0,1.69,0,0,10.2,7,2,2,0,2,8,0.84
58,2019-09-02,0,0,2.19,0,0,0.1,1,1,1,1,0,1,0.78
59,2019-09-04,0,1,2.27,0,0,1.2,1,1,1,1,1,3,0.79
