,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-25,0,1,7.20,5.0,6,4,0,2,2,1.60
1,2020-07-30,1,0,5.06,5.2,2,2,0,4,5,1.31
2,July,1,1,5.06,10.2,8,6,0,6,7,1.31
3,2020-08-05,1,0,3.45,5.0,4,0,0,3,4,1.34
4,2020-08-11,0,1,3.38,5.2,3,2,1,2,5,1.22
5,2020-08-17,0,1,4.07,3.0,2,3,1,3,1,1.27
6,2020-08-22,0,0,3.45,7.0,5,1,1,1,6,1.18
7,2020-08-28,0,1,4.58,4.0,8,6,2,0,1,1.27
8,August,1,3,4.38,24.2,22,12,5,9,17,1.26
9,2020-09-03,0,0,4.07,6.2,3,1,0,3,5,1.21
10,2020-09-08,0,0,4.40,5.0,5,4,1,6,2,1.32
11,2020-09-13,1,0,4.33,5.0,5,2,1,2,6,1.33
12,2020-09-18,0,0,3.88,6.0,3,0,0,1,7,1.26
13,2020-09-24,0,1,4.50,4.0,9,6,1,1,2,1.34
14,September,1,1,4.39,26.2,25,13,3,13,22,1.43
