,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-24,0,1,-.--,0.0,1,2,1,1,0,-.--
1,2018-04-27,0,1,9.00,3.0,2,1,1,1,3,1.67
2,April,0,2,9.00,3.0,3,3,2,2,3,1.67
3,2018-05-03,0,0,6.75,1.0,1,0,0,1,3,1.75
4,2018-05-04,0,0,6.00,2.0,1,1,1,0,1,1.33
5,2018-05-28,0,0,4.09,5.0,4,1,0,4,6,1.45
6,May,0,0,2.25,8.0,6,2,1,5,10,1.38
7,2018-06-30,1,0,2.55,6.2,4,0,0,3,11,1.30
8,June,1,0,0.00,6.2,4,0,0,3,11,1.05
9,2018-07-05,0,1,3.92,3.0,4,4,0,3,1,1.45
10,2018-07-28,0,1,3.51,5.0,2,1,0,3,7,1.36
11,July,0,2,5.63,8.0,6,5,0,6,8,1.50
12,2018-08-04,0,0,3.38,1.0,2,0,0,0,2,1.39
13,2018-08-07,0,0,3.14,2.0,1,0,0,1,2,1.36
14,August,0,0,0.00,3.0,3,0,0,1,4,1.33
15,2018-09-15,0,0,3.34,1.0,1,1,0,1,1,1.38
16,2018-09-23,0,0,3.13,2.0,2,0,0,1,2,1.39
17,2018-09-27,0,0,3.03,1.0,1,0,0,1,3,1.41
18,2018-09-30,0,0,2.94,1.0,0,0,0,0,2,1.37
19,September,0,0,1.80,5.0,4,1,0,3,8,1.40
