,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-06-15,0,0,0.00,0.2,0,0,0,0,1,0.00
1,2021-06-23,0,0,0.00,0.1,0,0,0,0,0,0.00
2,2021-06-24,0,0,13.50,1.0,2,3,1,1,1,1.50
3,2021-06-25,0,0,10.13,0.2,1,0,0,0,1,1.50
4,2021-06-28,0,0,15.00,0.1,2,2,2,0,1,2.00
5,June,0,0,15.00,3.0,5,5,3,1,4,2.00
6,2021-07-04,0,0,11.25,1.0,0,0,0,1,1,1.75
7,2021-07-06,0,0,9.64,0.2,0,0,0,0,0,1.50
8,2021-07-07,0,0,11.81,0.2,3,2,1,0,0,1.88
9,2021-07-09,0,0,11.12,0.1,0,0,0,0,1,1.76
10,2021-07-16,0,0,9.45,1.0,1,0,0,0,0,1.65
11,2021-07-20,0,0,8.22,1.0,0,0,0,0,1,1.43
12,2021-07-23,0,0,7.88,0.1,0,0,0,0,0,1.38
13,2021-07-25,0,0,9.72,0.1,0,2,0,1,1,1.44
14,2021-07-28,0,0,10.24,1.1,2,2,0,0,0,1.45
15,2021-07-31,0,0,9.28,1.0,1,0,0,0,1,1.41
16,July,0,0,7.04,7.2,7,6,1,2,5,1.17
17,2021-08-03,0,0,8.49,1.0,0,0,0,1,0,1.37
18,2021-08-05,0,0,8.03,0.2,1,0,0,1,0,1.46
19,2021-08-08,0,0,7.07,1.2,1,0,0,0,2,1.36
20,2021-08-15,0,0,7.80,1.0,3,2,1,0,1,1.47
21,August,0,0,4.15,4.1,5,2,1,2,3,1.62
22,2021-09-15,0,0,7.31,1.0,2,0,0,0,1,1.50
23,2021-09-18,1,0,6.88,1.0,0,0,0,0,0,1.41
24,2021-09-22,0,0,6.50,1.0,0,0,0,1,0,1.39
25,2021-09-24,0,0,6.16,1.0,1,0,0,0,0,1.37
26,September,1,0,0.00,4.0,3,0,0,1,1,1.00
